timestamp_ns,pid,comm,cpu,delay_us,event
3864956425597,26913,antigravity,0,3,switch
3865055361348,98798,z_wr_iss,5,1,switch
3865225718000,4791,kube-apiserver,6,3,switch
3865285503020,26913,antigravity,2,3,switch
3865365866834,4256,containerd,3,1,switch
3865472612564,4791,kube-apiserver,6,1,switch
3865646475161,98962,bpftrace,7,2,switch
08:41:32
3865843589208,4353,kubelet,0,3,switch
3865927072018,4350,kubelet,3,1,switch
3866130489928,9351,language_server,3,3,switch
3866273941141,26912,antigravity,5,2,switch
3866303388353,4783,etcd,2,8,switch
3866334736496,27096,language_server,1,1,switch
3866365341857,99230,iperf3,4,2,switch
3866386613482,4791,kube-apiserver,5,218,switch
3866415684043,26913,antigravity,2,2,switch
3866453459513,99230,iperf3,0,2,switch
3866492051865,99230,iperf3,4,1,switch
3866515835656,99230,iperf3,4,1,switch
3866538944953,99230,iperf3,4,1,switch
3866561988878,99230,iperf3,5,1,switch
3866583829242,99230,iperf3,5,1,switch
3866605868195,99230,iperf3,6,1,switch
3866628108878,26191,kube-scheduler,0,2,switch
3866650334549,26179,kube-controller,5,1,switch
3866672450603,99230,iperf3,6,1,switch
3866695587320,4791,kube-apiserver,2,3,switch
3866695587570,99230,iperf3,6,2,switch
3866716424428,26913,antigravity,4,3,switch
3866737731422,99230,iperf3,1,1,switch
3866760666782,99230,iperf3,1,1,switch
08:41:33
3866784399511,99230,iperf3,1,1,switch
3866807256860,99230,iperf3,1,1,switch
3866830562698,4352,kubelet,2,3,switch
3866852296837,99230,iperf3,1,1,switch
3866873290314,99230,iperf3,1,1,switch
3866893576426,99230,iperf3,1,1,switch
3866916506876,99230,iperf3,1,1,switch
3866937935316,99230,iperf3,4,1,switch
3866937935915,9363,language_server,6,3,switch
3866961103166,99230,iperf3,4,1,switch
3866983648359,99230,iperf3,4,1,switch
3867007306419,99230,iperf3,4,1,switch
3867031357174,99230,iperf3,4,1,switch
3867047459191,26913,antigravity,7,3,switch
3867068005025,99230,iperf3,6,1,switch
3867089857488,99230,iperf3,6,1,switch
3867111957007,99230,iperf3,6,1,switch
3867134862745,99230,iperf3,6,1,switch
3867157370758,99230,iperf3,6,1,switch
3867180255900,99230,iperf3,6,1,switch
3867202968840,99230,iperf3,6,1,switch
3867225332460,99230,iperf3,6,1,switch
3867247445416,99230,iperf3,6,1,switch
3867269366952,99224,iperf3,0,1,switch
3867280845285,99224,iperf3,7,2,switch
3867292659644,99224,iperf3,6,1,switch
3867306255370,99224,iperf3,4,0,switch
3867318847140,99230,iperf3,0,1,switch
3867330991945,4389,kubelet,2,2,switch
3867348940749,99230,iperf3,6,1,switch
3867369799322,26187,kube-scheduler,4,2,switch
3867392286529,99230,iperf3,4,1,switch
3867416545464,26913,antigravity,0,2,switch
3867436220381,99230,iperf3,4,1,switch
3867456918787,26913,antigravity,5,1,switch
3867479706848,99230,iperf3,4,1,switch
3867502076554,99230,iperf3,4,1,switch
3867524834234,99230,iperf3,4,1,switch
3867548875344,99230,iperf3,4,1,switch
3867573140219,99230,iperf3,4,1,switch
3867596771613,99230,iperf3,4,1,switch
3867621641143,99230,iperf3,4,1,switch
3867644664405,99230,iperf3,4,1,switch
3867668069231,99230,iperf3,4,1,switch
3867692816274,99230,iperf3,4,1,switch
3867710348311,99230,iperf3,4,1,switch
3867730425444,99230,iperf3,4,1,switch
3867753912414,99230,iperf3,4,1,switch
3867777784249,99230,iperf3,4,1,switch
08:41:34
3867801084611,99230,iperf3,0,1,switch
3867825665626,99230,iperf3,4,1,switch
3867848264020,99230,iperf3,4,1,switch
3867872141914,4819,kube-apiserver,1,5,switch
3867892846002,99230,iperf3,4,1,switch
3867913654916,4791,kube-apiserver,4,1,switch
3867932900584,99230,iperf3,6,1,switch
3867955168865,99230,iperf3,6,1,switch
3867977283712,99230,iperf3,4,1,switch
3867999963142,99230,iperf3,4,1,switch
3868021791144,99230,iperf3,4,1,switch
3868044487913,99230,iperf3,6,1,switch
3868065854825,99230,iperf3,6,1,switch
3868088329352,99230,iperf3,6,1,switch
3868110426403,99230,iperf3,6,1,switch
3868132806127,99230,iperf3,6,1,switch
3868153758351,99230,iperf3,1,1,switch
3868176054282,99230,iperf3,1,1,switch
3868199556205,99230,iperf3,6,1,switch
3868222067651,99230,iperf3,6,1,switch
3868244623835,4783,etcd,7,3,switch
3868267840446,99230,iperf3,6,1,switch
3868289567820,99230,iperf3,6,1,switch
3868310782554,99230,iperf3,6,1,switch
3868333280552,99230,iperf3,6,1,switch
3868355345435,99230,iperf3,6,1,switch
3868375763223,99230,iperf3,6,1,switch
3868396307176,99230,iperf3,0,1,switch
3868419602136,99230,iperf3,0,1,switch
3868441606681,99230,iperf3,2,1,switch
3868462668107,99230,iperf3,4,2,switch
3868483450598,99230,iperf3,2,1,switch
3868505744060,99230,iperf3,2,1,switch
3868530362969,99230,iperf3,2,1,switch
3868553260929,4376,kubelet,7,4,switch
3868575098559,99230,iperf3,1,1,switch
3868596406743,99230,iperf3,1,1,switch
3868619751292,99230,iperf3,1,1,switch
3868641945375,99230,iperf3,1,1,switch
3868664651363,99230,iperf3,1,1,switch
3868687597192,99230,iperf3,1,2,switch
3868708126563,99230,iperf3,6,1,switch
3868729384012,99230,iperf3,6,1,switch
3868751029675,99230,iperf3,6,1,switch
3868773730038,99230,iperf3,6,1,switch
08:41:35
3868796565529,99230,iperf3,6,1,switch
3868818704932,99230,iperf3,6,1,switch
3868841006618,4350,kubelet,4,2,switch
3868862890804,99230,iperf3,6,1,switch
3868885008828,4353,kubelet,1,3,switch
3868905188038,99230,iperf3,2,1,switch
3868927146028,4350,kubelet,1,1,switch
3868946837927,99230,iperf3,2,1,switch
3868969338396,99230,iperf3,2,1,switch
3868992065108,99230,iperf3,2,1,switch
