timestamp,retrans_segs,in_segs,out_segs
1772854351.420346848,238,219358,183964
1772854352.436295418,238,219377,183983
1772854353.456239899,238,219391,183997
1772854354.474476766,238,219408,184014
1772854355.498667218,238,219422,184028
1772854356.513724775,238,219436,184042
1772854357.532969033,238,219450,184056
1772854358.554737979,238,219464,184070
1772854359.568238408,238,219480,184086
1772854360.583014363,238,219496,184102
1772854361.593835253,239,219511,184116
1772854362.606148634,239,219527,184132
1772854363.621749875,239,219542,184147
1772854364.647402629,239,219563,184171
1772854365.669997752,239,219588,184196
1772854366.696139862,239,219605,184213
1772854367.722225157,239,219633,184238
1772854368.746694615,239,219655,184260
1772854369.771658151,239,219676,184280
1772854370.794915960,239,219695,184300
1772854371.820560228,239,219721,184327
1772854372.852233892,239,219739,184346
1772854373.877486681,240,219779,184384
1772854374.903500308,241,219819,184424
1772854375.925235072,241,219844,184449
1772854376.952518606,241,219859,184464
1772854377.976037655,241,219879,184484
1772854378.998737200,241,219901,184506
1772854380.029034811,241,219916,184522
1772854381.066469204,241,219932,184537
1772854382.090192580,241,219947,184552
1772854383.117615490,241,219961,184566
1772854384.143850984,241,219975,184580
1772854385.169816788,241,219989,184594
1772854386.190074672,241,220003,184608
1772854387.216060576,241,220017,184622
1772854388.236462330,241,220031,184636
1772854389.254927548,241,220047,184652
1772854390.284580284,241,220061,184666
1772854391.312528346,241,220075,184682
1772854392.337769972,241,220091,184696
1772854393.378247216,241,220108,184712
1772854394.402507273,241,220125,184728
1772854395.430989022,241,220141,184744
1772854396.457346374,241,220155,184758
1772854397.482960019,241,220169,184772
1772854398.506921264,241,220183,184786
1772854399.537846666,241,220201,184804
1772854400.566103249,241,220215,184818
1772854401.599042513,241,220231,184834
1772854402.630663803,241,220247,184850
1772854403.666794012,241,220262,184865
1772854404.691206151,241,220296,184899
1772854405.724796280,241,220310,184913
1772854406.748199586,241,220326,184929
1772854407.771818809,241,220340,184943
1772854408.798878976,241,220358,184961
1772854409.829992994,241,220372,184975
1772854410.850995380,241,220386,184989
1772854411.872181723,241,220400,185003
1772854412.894942213,241,220414,185017
1772854413.918170785,241,220428,185031
1772854414.947618263,241,220448,185051
1772854415.972712386,241,220462,185065
1772854416.996489284,241,220476,185079
1772854418.018442558,241,220490,185093
1772854419.052359343,241,220504,185107
1772854420.073372285,241,220520,185123
1772854421.101249160,241,220534,185137
1772854422.125857592,241,220550,185153
1772854423.152376691,241,220564,185167
1772854424.176115633,241,220579,185182
1772854425.198524854,241,220595,185199
1772854426.231660385,241,220610,185214
1772854427.257580273,241,220624,185228
