timestamp,cpu_idx,processed,dropped,time_squeeze
1772862893.942784738,0,0x0c818707,0x00000000,0x00000008
1772862893.942784738,1,0x0d9d38a9,0x00000000,0x00000001
1772862893.942784738,2,0x0be70155,0x00000000,0x00000005
1772862893.942784738,3,0x0c076866,0x00000000,0x00000001
1772862893.942784738,4,0x0eb32730,0x00000000,0x00000002
1772862893.942784738,5,0x0e3dc6bf,0x00000000,0x00000003
1772862893.942784738,6,0x0f085ed2,0x00000000,0x00000003
1772862893.942784738,7,0x0e7ede46,0x00000000,0x00000001
1772862895.063502725,0,0x0c818713,0x00000000,0x00000008
1772862895.063502725,1,0x0d9d38b4,0x00000000,0x00000001
1772862895.063502725,2,0x0be70158,0x00000000,0x00000005
1772862895.063502725,3,0x0c076870,0x00000000,0x00000001
1772862895.063502725,4,0x0eb3277a,0x00000000,0x00000002
1772862895.063502725,5,0x0e3dc6fe,0x00000000,0x00000003
1772862895.063502725,6,0x0f085f49,0x00000000,0x00000003
1772862895.063502725,7,0x0e7ede46,0x00000000,0x00000001
1772862896.234200827,0,0x0c818743,0x00000000,0x00000008
1772862896.234200827,1,0x0d9db240,0x00000000,0x00000001
1772862896.234200827,2,0x0be70bdc,0x00000000,0x00000005
1772862896.234200827,3,0x0c076876,0x00000000,0x00000001
1772862896.234200827,4,0x0eb327ab,0x00000000,0x00000002
1772862896.234200827,5,0x0e3dc754,0x00000000,0x00000003
1772862896.234200827,6,0x0f085f86,0x00000000,0x00000003
1772862896.234200827,7,0x0e7ede4e,0x00000000,0x00000001
1772862897.485672712,0,0x0c818750,0x00000000,0x00000008
1772862897.485672712,1,0x0d9f8832,0x00000000,0x00000001
1772862897.485672712,2,0x0be70bee,0x00000000,0x00000005
1772862897.485672712,3,0x0c0768d7,0x00000000,0x00000001
1772862897.485672712,4,0x0eb32880,0x00000000,0x00000002
1772862897.485672712,5,0x0e3dea8f,0x00000000,0x00000003
1772862897.485672712,6,0x0f085f8f,0x00000000,0x00000003
1772862897.485672712,7,0x0e7ede4e,0x00000000,0x00000001
1772862898.793026904,0,0x0c818754,0x00000000,0x00000008
1772862898.793026904,1,0x0da05729,0x00000000,0x00000001
1772862898.793026904,2,0x0be70c08,0x00000000,0x00000005
1772862898.793026904,3,0x0c07b519,0x00000000,0x00000001
1772862898.793026904,4,0x0eb32953,0x00000000,0x00000002
1772862898.793026904,5,0x0e3e2e88,0x00000000,0x00000003
1772862898.793026904,6,0x0f085f90,0x00000000,0x00000003
1772862898.793026904,7,0x0e7fcd4e,0x00000000,0x00000001
1772862900.130704976,0,0x0c818754,0x00000000,0x00000008
1772862900.130704976,1,0x0da05729,0x00000000,0x00000001
1772862900.130704976,2,0x0be70c0d,0x00000000,0x00000005
1772862900.130704976,3,0x0c09962f,0x00000000,0x00000001
1772862900.130704976,4,0x0eb32a00,0x00000000,0x00000002
1772862900.130704976,5,0x0e3e2ea0,0x00000000,0x00000003
1772862900.130704976,6,0x0f085f90,0x00000000,0x00000003
1772862900.130704976,7,0x0e80be92,0x00000000,0x00000001
1772862901.336587964,0,0x0c8188f3,0x00000000,0x00000008
1772862901.336587964,1,0x0da08cd7,0x00000000,0x00000001
1772862901.336587964,2,0x0be70c17,0x00000000,0x00000005
1772862901.336587964,3,0x0c0af531,0x00000000,0x00000001
1772862901.336587964,4,0x0eb37cee,0x00000000,0x00000002
1772862901.336587964,5,0x0e3e2eb0,0x00000000,0x00000003
1772862901.336587964,6,0x0f085f9e,0x00000000,0x00000003
1772862901.336587964,7,0x0e811d11,0x00000000,0x00000001
1772862902.554762034,0,0x0c8189a7,0x00000000,0x00000008
1772862902.554762034,1,0x0da08cd7,0x00000000,0x00000001
1772862902.554762034,2,0x0be78ce1,0x00000000,0x00000005
1772862902.554762034,3,0x0c0b2941,0x00000000,0x00000001
1772862902.554762034,4,0x0eb37d16,0x00000000,0x00000002
1772862902.554762034,5,0x0e3e2eba,0x00000000,0x00000003
1772862902.554762034,6,0x0f0aa372,0x00000000,0x00000003
1772862902.554762034,7,0x0e811d25,0x00000000,0x00000001
1772862903.753861098,0,0x0c818a7a,0x00000000,0x00000008
1772862903.753861098,1,0x0da08cd7,0x00000000,0x00000001
1772862903.753861098,2,0x0be78cf5,0x00000000,0x00000005
1772862903.753861098,3,0x0c0bd7b0,0x00000000,0x00000001
1772862903.753861098,4,0x0eb37d45,0x00000000,0x00000002
1772862903.753861098,5,0x0e3e2ece,0x00000000,0x00000003
1772862903.753861098,6,0x0f0b0ee3,0x00000000,0x00000003
1772862903.753861098,7,0x0e821281,0x00000000,0x00000001
1772862904.995425199,0,0x0c818ae5,0x00000000,0x00000008
1772862904.995425199,1,0x0da08cd7,0x00000000,0x00000001
1772862904.995425199,2,0x0be8a7e3,0x00000000,0x00000005
1772862904.995425199,3,0x0c0c234e,0x00000000,0x00000001
1772862904.995425199,4,0x0eb37d88,0x00000000,0x00000002
1772862904.995425199,5,0x0e3e2edd,0x00000000,0x00000003
1772862904.995425199,6,0x0f0bc250,0x00000000,0x00000003
1772862904.995425199,7,0x0e8276e9,0x00000000,0x00000001
1772862906.193725619,0,0x0c818b7d,0x00000000,0x00000008
1772862906.193725619,1,0x0da22ab0,0x00000000,0x00000001
1772862906.193725619,2,0x0be8b1f4,0x00000000,0x00000005
1772862906.193725619,3,0x0c0c2361,0x00000000,0x00000001
1772862906.193725619,4,0x0eb37dd6,0x00000000,0x00000002
1772862906.193725619,5,0x0e3eab62,0x00000000,0x00000003
1772862906.193725619,6,0x0f0bf114,0x00000000,0x00000003
1772862906.193725619,7,0x0e827720,0x00000000,0x00000001
1772862907.414034231,0,0x0c81adf1,0x00000000,0x00000008
1772862907.414034231,1,0x0da22ab0,0x00000000,0x00000001
1772862907.414034231,2,0x0be8bcd7,0x00000000,0x00000005
1772862907.414034231,3,0x0c0c81b2,0x00000000,0x00000001
1772862907.414034231,4,0x0eb385e4,0x00000000,0x00000002
1772862907.414034231,5,0x0e3eab6c,0x00000000,0x00000003
1772862907.414034231,6,0x0f0c6bec,0x00000000,0x00000003
1772862907.414034231,7,0x0e8281f9,0x00000000,0x00000001
1772862908.602236080,0,0x0c81adf5,0x00000000,0x00000008
1772862908.602236080,1,0x0da23a43,0x00000000,0x00000001
1772862908.602236080,2,0x0be8bcde,0x00000000,0x00000005
1772862908.602236080,3,0x0c0d46bf,0x00000000,0x00000001
1772862908.602236080,4,0x0eb3863d,0x00000000,0x00000002
1772862908.602236080,5,0x0e3eb13b,0x00000000,0x00000003
1772862908.602236080,6,0x0f0c6bf8,0x00000000,0x00000003
1772862908.602236080,7,0x0e831913,0x00000000,0x00000001
1772862909.824730524,0,0x0c81b10d,0x00000000,0x00000008
1772862909.824730524,1,0x0da23a57,0x00000000,0x00000001
1772862909.824730524,2,0x0be8bcfb,0x00000000,0x00000005
1772862909.824730524,3,0x0c0dc254,0x00000000,0x00000001
1772862909.824730524,4,0x0eb3871b,0x00000000,0x00000002
1772862909.824730524,5,0x0e3eb142,0x00000000,0x00000003
1772862909.824730524,6,0x0f0c6c13,0x00000000,0x00000003
1772862909.824730524,7,0x0e83bdf6,0x00000000,0x00000001
1772862911.034530039,0,0x0c81c247,0x00000000,0x00000008
1772862911.034530039,1,0x0da23a5c,0x00000000,0x00000001
1772862911.034530039,2,0x0be8bd13,0x00000000,0x00000005
1772862911.034530039,3,0x0c0e7f23,0x00000000,0x00000001
1772862911.034530039,4,0x0eb40e2b,0x00000000,0x00000002
1772862911.034530039,5,0x0e3eb14c,0x00000000,0x00000003
1772862911.034530039,6,0x0f0c6c3b,0x00000000,0x00000003
1772862911.034530039,7,0x0e83be24,0x00000000,0x00000001
1772862912.250436019,0,0x0c81d073,0x00000000,0x00000008
1772862912.250436019,1,0x0da23a5c,0x00000000,0x00000001
1772862912.250436019,2,0x0be9a882,0x00000000,0x00000005
1772862912.250436019,3,0x0c0e9203,0x00000000,0x00000001
1772862912.250436019,4,0x0eb40ea5,0x00000000,0x00000002
1772862912.250436019,5,0x0e3eb156,0x00000000,0x00000003
1772862912.250436019,6,0x0f0c9138,0x00000000,0x00000003
1772862912.250436019,7,0x0e83c00f,0x00000000,0x00000001
1772862913.459490476,0,0x0c81d088,0x00000000,0x00000008
1772862913.459490476,1,0x0da2435b,0x00000000,0x00000001
1772862913.459490476,2,0x0bea7b03,0x00000000,0x00000005
1772862913.459490476,3,0x0c0e9455,0x00000000,0x00000001
1772862913.459490476,4,0x0eb40f36,0x00000000,0x00000002
1772862913.459490476,5,0x0e3eb165,0x00000000,0x00000003
1772862913.459490476,6,0x0f0cc00e,0x00000000,0x00000003
1772862913.459490476,7,0x0e83c0bd,0x00000000,0x00000001
1772862914.695004317,0,0x0c81d143,0x00000000,0x00000008
1772862914.695004317,1,0x0da2435b,0x00000000,0x00000001
1772862914.695004317,2,0x0beb3c28,0x00000000,0x00000005
1772862914.695004317,3,0x0c0e9469,0x00000000,0x00000001
1772862914.695004317,4,0x0eb40f54,0x00000000,0x00000002
1772862914.695004317,5,0x0e3eb16f,0x00000000,0x00000003
1772862914.695004317,6,0x0f0d60e7,0x00000000,0x00000003
1772862914.695004317,7,0x0e83c0c5,0x00000000,0x00000001
1772862915.874778021,0,0x0c81d1da,0x00000000,0x00000008
1772862915.874778021,1,0x0da2435b,0x00000000,0x00000001
1772862915.874778021,2,0x0bebbd90,0x00000000,0x00000005
1772862915.874778021,3,0x0c0e9471,0x00000000,0x00000001
1772862915.874778021,4,0x0eb40f79,0x00000000,0x00000002
1772862915.874778021,5,0x0e3eb178,0x00000000,0x00000003
1772862915.874778021,6,0x0f0e1d3d,0x00000000,0x00000003
1772862915.874778021,7,0x0e83c0f7,0x00000000,0x00000001
