timestamp,retrans_segs,in_segs,out_segs
1772854669.973904355,243,224556,189160
1772854670.997834506,243,224580,189185
1772854672.018818631,243,224602,189208
1772854673.052115684,243,224626,189233
1772854674.072675269,243,224678,189284
1772854675.100040581,243,224699,189307
1772854676.121127171,243,224714,189321
1772854677.144463614,243,224737,189344
1772854678.170406020,243,224751,189358
1772854679.202436258,243,224771,189378
1772854680.223543603,243,224789,189396
1772854681.252833042,243,224807,189414
1772854682.267631815,243,224821,189428
1772854683.287184062,243,224835,189442
1772854684.313362181,243,224849,189456
1772854685.335021341,243,224863,189470
1772854686.355543013,243,224877,189484
1772854687.380366793,243,224891,189498
1772854688.402747044,243,224905,189512
1772854689.435465629,243,224921,189528
1772854690.458216072,243,224937,189544
1772854691.486244629,243,224951,189558
1772854692.508745514,243,224966,189573
1772854693.538857766,243,224980,189587
1772854694.558841633,243,224999,189605
1772854695.574967054,243,225014,189620
1772854696.594150614,243,225028,189634
1772854697.628534609,243,225044,189650
1772854698.656600209,243,225058,189664
1772854699.686453176,243,225076,189682
1772854700.711227501,243,225090,189696
1772854701.739036801,243,225104,189710
1772854702.764208772,243,225118,189724
1772854703.789937452,243,225135,189741
1772854704.818887195,243,225164,189770
1772854705.841778369,243,225180,189786
1772854706.868376271,243,225202,189808
1772854707.894703288,243,225218,189824
1772854708.923505762,243,225232,189838
1772854709.949797040,243,225246,189852
1772854710.976813556,243,225264,189870
1772854711.999459338,243,225278,189884
1772854713.025363213,243,225292,189898
1772854714.052910824,243,225306,189912
1772854715.079950586,243,225320,189926
1772854716.102478582,243,225339,189945
1772854717.135749540,243,225354,189960
1772854718.161917264,243,225369,189975
1772854719.183406476,243,225383,189989
1772854720.209205176,243,225399,190005
1772854721.233494086,243,225415,190021
1772854722.262719374,243,225429,190035
1772854723.284732177,243,225444,190050
1772854724.318175890,243,225459,190065
1772854725.337872485,243,225473,190080
1772854726.367430762,243,225487,190094
1772854727.390413675,243,225503,190110
1772854728.404557618,243,225517,190124
1772854729.430544200,243,225531,190138
1772854730.449065809,243,225545,190152
1772854731.480362103,243,225565,190172
1772854732.505141134,243,225579,190186
1772854733.534072493,243,225598,190204
1772854734.562551522,243,225645,190251
1772854735.589267866,243,225659,190265
1772854736.615644293,243,225675,190281
1772854737.642038781,243,225701,190307
1772854738.669849985,243,225715,190322
1772854739.699375297,243,225736,190342
1772854740.730314645,243,225755,190361
1772854741.748821021,243,225769,190375
1772854742.771763308,243,225783,190389
1772854743.794076957,243,225797,190403
1772854744.815948746,243,225811,190417
1772854745.839978304,243,225825,190431
