timestamp_ns,pid,comm,cpu,delay_us,event
8319570013569,448042,bash,6,3632,switch
8319570013899,440442,bash,5,2553,switch
8319570014427,448045,cpuUsage.sh,4,1528,switch
8319800039378,21003,kworker/3:0,3,17,switch
8320111491117,6201,language_server,3,2,switch
15:17:03
8320494952338,35,migration/3,3,6,switch
8320891214979,5140,antigravity,4,188,switch
15:17:04
8321237518923,5340,ThreadPoolServi,5,212,switch
8321533366934,447984,iperf3,3,5,switch
8321640536847,6201,language_server,0,3,switch
8322000960701,2150,gdbus,4,1,switch
8322124018998,447984,iperf3,7,939,switch
15:17:05
8322551024040,15,rcu_preempt,2,5,switch
8322804268234,15,rcu_preempt,6,18241,switch
8323115665628,447984,iperf3,7,10,switch
15:17:06
8323384432512,447776,pool-tracker-ex,6,3,switch
8323616025518,15,rcu_preempt,2,5,switch
8323911012774,6201,language_server,5,81,switch
15:17:07
8324236693515,447984,iperf3,2,3,switch
8324621635053,6201,language_server,5,2,switch
8324736867178,447984,iperf3,6,5,switch
8324872021654,15,rcu_preempt,4,4,switch
8325010737189,447984,iperf3,6,19,switch
8325138841335,447984,iperf3,6,9,switch
15:17:08
8325360415671,447984,iperf3,6,5,switch
8325511990110,447984,iperf3,6,9,switch
8325653710713,447984,iperf3,6,141,switch
8325794951305,447984,iperf3,6,5,switch
8325931114695,447984,iperf3,6,10,switch
8326106662687,447984,iperf3,6,5,switch
15:17:09
8326229555814,5229,Chrome_ChildIOT,4,28,switch
8326355309806,6084,antigravity,6,11,switch
8326497985081,447984,iperf3,6,10,switch
8326638001959,447984,iperf3,6,4,switch
8326749211490,5098,antigravity,4,3,switch
8327115088125,447984,iperf3,6,5,switch
15:17:10
8327254345230,315837,kworker/7:0,7,8,switch
8327360044571,286782,kworker/u32:5,3,4,switch
8327485359508,447984,iperf3,6,21,switch
8327610608981,6201,language_server,0,3,switch
8327738347849,447984,iperf3,6,5,switch
8327875158866,447984,iperf3,6,5,switch
8328011629589,447983,iperf3,6,1022,switch
8328144305491,447984,iperf3,6,5,switch
15:17:11
8328258770258,447984,iperf3,6,5,switch
8328383975806,447984,iperf3,6,5,switch
8328499394579,447984,iperf3,6,4,switch
8328615263846,447984,iperf3,6,5,switch
8328732710030,447984,iperf3,6,9,switch
8328855581806,447984,iperf3,6,9,switch
8328977325625,447984,iperf3,6,9,switch
8329109779476,447984,iperf3,6,13,switch
15:17:12
8329243694149,6201,language_server,0,2,switch
8329393212648,6200,language_server,0,2,switch
8329676787892,449071,bash,4,7,switch
8329972272871,1293,irq/165-rtw88_p,0,7,switch
15:17:13
8330255636180,449035,iperf3,2,3,switch
8330658517328,449035,iperf3,1,4,switch
8330934665202,449035,iperf3,7,1367,switch
8331085457171,449035,iperf3,7,5,switch
15:17:14
8331238230314,449035,iperf3,7,5,switch
8331399553224,449035,iperf3,7,11,switch
8331724940034,449035,iperf3,6,22,switch
8331843245654,333,dbu_evict,2,476,switch
8331949419364,449036,iperf3,6,900,switch
8332069026454,54,ksoftirqd/6,6,5,switch
8332209740736,6203,language_server,6,12,switch
15:17:15
8332361064813,449035,iperf3,6,10,switch
8332494358457,449035,iperf3,6,5,switch
8332636597405,449035,iperf3,6,8,switch
8333043440187,6201,language_server,0,2,switch
15:17:16
8333250513797,449035,iperf3,6,5,switch
8333362486012,449035,iperf3,6,11,switch
8333487052131,449035,iperf3,6,11,switch
8333742461043,447643,bash,0,4,switch
8334112626027,92,kworker/0:1H,0,5,switch
15:17:17
8334466608361,449460,bash,1,4,switch
8334807799096,6201,language_server,0,2,switch
15:17:18
8335264419106,449035,iperf3,1,3,switch
8335476034025,449491,pool-tracker-ex,3,2828,switch
8335647017617,5236,antigravity,6,138,switch
8335804021539,36,ksoftirqd/3,3,7,switch
8336061422531,449035,iperf3,5,6,switch
8336196569365,449035,iperf3,1,9,switch
15:17:19
8336300878585,449035,iperf3,1,12,switch
8336400276619,449035,iperf3,1,5,switch
8336716979535,449035,iperf3,1,1528,switch
8336940157804,449673,bash,6,17,switch
8337161273862,6201,language_server,6,57,switch
15:17:20
8337491659634,5146,antigravity,0,3,switch
8337744784000,1293,irq/165-rtw88_p,0,8,switch
8337978947534,447639,bash,7,7,switch
8338147056766,5113,Chrome_IOThread,2,65,switch
15:17:21
8338385126331,447620,memcached,5,2109,switch
8338661133414,5230,VizCompositorTh,2,31,switch
8338914878040,449035,iperf3,3,3,switch
15:17:22
8339269657658,249,irq/133-SYNA328,3,7,switch
8339554133276,315837,kworker/7:0,7,108,switch
8339776027097,315837,kworker/7:0,7,6,switch
8340027875262,449035,iperf3,3,3,switch
15:17:23
8340272288812,5230,VizCompositorTh,1,149,switch
8340448574475,6201,language_server,0,3,switch
8340589814582,3977,gdbus,4,36,switch
8340785122376,449035,iperf3,5,19,switch
8340996504008,5230,VizCompositorTh,6,4,switch
8341159482018,449035,iperf3,1,10,switch
15:17:24
8341269686094,449035,iperf3,1,5,switch
8341394840818,449035,iperf3,1,5,switch
8341507439072,449035,iperf3,1,5,switch
8341608420173,449035,iperf3,1,5,switch
8341704483990,249,irq/133-SYNA328,3,15,switch
8341806486761,449035,iperf3,1,19,switch
8341916042197,449035,iperf3,1,391,switch
8342010243743,5230,VizCompositorTh,6,22,switch
8342085742325,6069,Chrome_ChildIOT,6,5,switch
8342159788106,449035,iperf3,1,6,switch
15:17:25
8342289780769,6084,antigravity,1,980,switch
8342508779718,5230,VizCompositorTh,6,4,switch
8342751520445,450079,bash,7,4,switch
8342926750946,6201,language_server,2,9,switch
8343054626008,449035,iperf3,6,9,switch
8343164393106,449035,iperf3,6,11,switch
15:17:26
8343290395099,6047,antigravity,6,7,switch
8343390300488,449035,iperf3,6,18,switch
8343494779727,449035,iperf3,6,5,switch
8343611338151,6201,language_server,0,2,switch
8343720884795,449035,iperf3,6,12,switch
8343818084077,449035,iperf3,6,16,switch
8343925039188,449035,iperf3,6,8,switch
8344015505412,449035,iperf3,6,6,switch
8344125272628,19202,language_server,0,12,switch
15:17:27
8344231313050,449035,iperf3,6,5,switch
8344343717183,449035,iperf3,6,10,switch
8344442623707,449035,iperf3,6,9,switch
8344534100961,449035,iperf3,6,1744,switch
8344631717714,449035,iperf3,6,10,switch
8344796231676,232999,kworker/0:0,0,5,switch
8345012285415,5098,antigravity,6,22,switch
8345194585967,450277,bash,4,8,switch
15:17:28
8345343931261,6204,language_server,3,4,switch
8345570897385,6201,language_server,1,3,switch
8345870700176,6201,language_server,0,7,switch
8346028961585,449035,iperf3,7,5,switch
8346153026391,15,rcu_preempt,4,5,switch
15:17:29
8346257838794,449035,iperf3,3,118,switch
8346424073567,174140,kworker/2:0,2,55,switch
8346592855583,6047,antigravity,2,5,switch
8346757534519,449035,iperf3,0,10,switch
8346874352222,449035,iperf3,0,5,switch
8346984648082,449035,iperf3,0,9,switch
8347090498476,449035,iperf3,0,5,switch
