timestamp_ns,pid,comm,cpu,delay_us,event
7105040004807,4235,containerd,5,6,switch
7105188022421,15,rcu_preempt,2,7,switch
7105363381634,4091,containerd,6,5,switch
7105444838863,4791,kube-apiserver,3,56,switch
7105548004893,26142,kube-controller,4,7,switch
7105651352310,4352,kubelet,7,5,switch
7105719538630,26140,kube-controller,3,5,switch
7105860030935,15,rcu_preempt,6,9,switch
09:35:32
7105968175880,176939,bash,7,58,switch
7106097038669,4361,kubelet,7,25,switch
7106244715788,9355,language_server,2,5,switch
7106434291212,27096,language_server,3,5,switch
7106603990855,4791,kube-apiserver,7,16,switch
7106773393782,26913,antigravity,6,17,switch
7106912589600,4235,containerd,2,3,switch
09:35:33
7107039955469,4312,containerd,2,4,switch
7107193134174,176831,iperf3,1,13,switch
7107311989850,176831,iperf3,1,17,switch
7107383865462,176832,iperf3,1,933,switch
7107463492159,26142,kube-controller,3,11,switch
7107574772422,27095,language_server,7,16,switch
7107660265164,4798,etcd,2,6,switch
7107766394680,4254,containerd,2,23,switch
09:35:34
7107990972291,26185,kube-scheduler,2,5,switch
7108177518075,176831,iperf3,5,19,switch
7108342129771,4791,kube-apiserver,2,6,switch
7108448901666,176569,bpftrace,4,5,switch
7108613429212,4826,kubelet,2,5,switch
7108774075936,4390,kubelet,6,8,switch
7108895562696,4798,etcd,6,15,switch
09:35:35
7109001853533,176831,iperf3,5,7,switch
7109091103633,176831,iperf3,5,7,switch
7109218673777,26141,kube-controller,2,7,switch
7109342339217,4791,kube-apiserver,2,6,switch
7109425478413,26140,kube-controller,3,6,switch
7109519078324,176831,iperf3,5,10,switch
7109598954007,177261,cpuUsage.sh,2,105,switch
7109638097300,6022,containerd-shim,3,4,switch
7109673923261,4791,kube-apiserver,2,4,switch
7109747092897,176831,iperf3,5,6,switch
7109842358485,4791,kube-apiserver,2,5,switch
7109926133647,7424,kindnetd,2,5,switch
09:35:36
7110003128250,176831,iperf3,5,12,switch
7110084118091,4798,etcd,2,32,switch
7110142808373,35214,kube-apiserver,4,5,switch
7110250754125,176831,iperf3,4,8,switch
7110366941186,4091,containerd,5,7,switch
7110490853383,4352,kubelet,7,12,switch
7110596124482,26913,antigravity,7,6,switch
7110690431304,176831,iperf3,4,7,switch
7110781698240,26913,antigravity,0,246,switch
7110861033481,176831,iperf3,4,1089,switch
7110949765576,176831,iperf3,0,20,switch
09:35:37
7111065016205,4390,kubelet,6,213,switch
7111222231579,26913,antigravity,3,27,switch
7111356445143,176831,iperf3,3,12,switch
7111455456206,26746,Chrome_ChildIOT,6,5,switch
7111592261466,176569,bpftrace,5,115,switch
7111697108232,4351,kubelet,7,6,switch
7111791364055,4254,containerd,3,54,switch
7111913274341,176831,iperf3,3,42,switch
09:35:38
7111990372068,35214,kube-apiserver,0,9,switch
7112089764939,9355,language_server,0,100,switch
7112245292472,4824,etcd,0,32,switch
7112358623012,176832,iperf3,0,1603,switch
7112444831180,4783,etcd,7,5,switch
7112554960984,176569,bpftrace,7,24,switch
7112644695969,26179,kube-controller,0,15,switch
7112759904694,5862,containerd-shim,6,301,switch
7112818931971,4826,kubelet,2,6,switch
7112917974250,6759,containerd-shim,3,742,switch
09:35:39
7113008443224,36,ksoftirqd/3,3,9,switch
7113047818111,4375,kubelet,5,7,switch
7113114880752,176831,iperf3,0,6,switch
7113206024379,42536,kworker/4:1,4,8,switch
7113319931748,30,ksoftirqd/2,2,21,switch
7113439128568,176830,iperf3,5,5,switch
7113552237212,14,ksoftirqd/0,0,13,switch
7113696783959,4785,etcd,2,13,switch
7113827057051,4374,kubelet,6,7,switch
7113939641564,9355,language_server,0,4,switch
09:35:40
7114047327395,26912,antigravity,6,5,switch
7114174929649,176831,iperf3,2,9,switch
7114289652184,9355,language_server,0,4,switch
7114407767204,30,ksoftirqd/2,2,12,switch
7114534271885,176831,iperf3,6,13,switch
7114662399180,177706,bash,1,9,switch
7114809915090,176569,bpftrace,1,7,switch
7114943750363,4785,etcd,2,14,switch
09:35:41
7115037343857,4374,kubelet,6,8,switch
7115081344260,4256,containerd,5,44,switch
7115181376871,176831,iperf3,2,28,switch
7115326973051,176831,iperf3,6,8,switch
7115397042631,30,ksoftirqd/2,2,9,switch
7115482446210,177825,memcslap,5,6,switch
7115520349606,26746,Chrome_ChildIOT,0,300,switch
7115551287321,177809,memcslap,4,7,switch
7115582341073,177799,memcslap,2,113,switch
7115611768556,177806,memcslap,4,326,switch
7115645174950,4783,etcd,0,7,switch
7115676637970,4807,kube-apiserver,6,6,switch
7115707285804,4352,kubelet,2,114,switch
7115736486565,177795,memcslap,0,233,switch
7115763831742,177803,memcslap,4,87,switch
7115793366231,177800,memcslap,4,233,switch
7115821660482,177800,memcslap,4,7,switch
7115847405499,177813,memcslap,2,110,switch
7115876358686,4387,kubelet,4,5,switch
7115899760160,4791,kube-apiserver,6,6,switch
7115928593460,9362,language_server,5,7,switch
09:35:42
7115958254436,177825,memcslap,4,7,switch
7115985419512,177820,memcslap,4,7,switch
7116016044444,177805,memcslap,2,8,switch
7116045662983,177813,memcslap,2,8,switch
7116075082149,177799,memcslap,2,125,switch
7116101684776,177805,memcslap,2,82,switch
7116126633026,177813,memcslap,3,4,switch
7116151793740,177808,memcslap,2,8,switch
7116178167089,4352,kubelet,2,41,switch
7116204870038,177826,memcslap,4,8,switch
7116229253223,177799,memcslap,3,5,switch
7116229253778,177807,memcslap,4,7,switch
7116253957423,177799,memcslap,3,4,switch
7116278856677,177795,memcslap,1,5,switch
7116303662210,177818,memcslap,2,7,switch
7116329276829,177812,memcslap,0,3,switch
7116353118915,4784,etcd,6,161,switch
7116376515009,177795,memcslap,1,6,switch
7116401766072,177816,memcslap,3,18,switch
7116427121047,177814,memcslap,1,4,switch
7116457328160,177805,memcslap,1,5,switch
7116486708241,177819,memcslap,1,532,switch
7116514337119,177806,memcslap,4,7,switch
7116542932151,177805,memcslap,1,4,switch
7116570747118,177825,memcslap,4,8,switch
7116597173045,177799,memcslap,3,6,switch
7116621922662,177821,memcslap,4,7,switch
7116647333666,177826,memcslap,4,8,switch
7116672560474,177819,memcslap,1,4,switch
7116700678509,177820,memcslap,4,1169,switch
7116734881999,177824,memcslap,3,6,switch
7116767849231,177818,memcslap,2,7,switch
7116790903431,4784,etcd,6,12,switch
7116812244894,177801,memcslap,4,5,switch
7116834784746,177795,memcslap,1,5,switch
7116854203212,177811,memcslap,4,4,switch
7116883142152,4798,etcd,0,10,switch
7116906434343,177805,memcslap,1,5,switch
7116930080705,177801,memcslap,4,7,switch
09:35:43
7116959872651,176563,mc-lrumaint,5,4,switch
7116982026010,18581,kworker/0:2,0,7,switch
7117003875050,177797,memcslap,3,8,switch
7117027330651,177818,memcslap,2,7,switch
7117050652866,4256,containerd,2,4,switch
7117074747343,27095,language_server,1,3,switch
7117098031960,27023,kube-controller,2,35,switch
7117121151649,177812,memcslap,4,323,switch
7117143674105,177802,memcslap,3,125,switch
7117165279747,177817,memcslap,4,3,switch
7117187862590,177804,memcslap,2,19,switch
7117210755854,177808,memcslap,2,112,switch
7117233454774,177807,memcslap,4,6,switch
7117257223282,177798,memcslap,4,5,switch
7117280715855,177820,memcslap,3,5,switch
7117304689107,177817,memcslap,4,17,switch
7117328838425,177813,memcslap,3,7,switch
7117351459372,26819,Chrome_ChildIOT,1,6,switch
7117374889062,177802,memcslap,3,6,switch
7117396724822,177805,memcslap,1,5,switch
7117420893095,177796,memcslap,4,4,switch
7117445378844,177797,memcslap,3,12,switch
7117468502419,177821,memcslap,2,37,switch
7117491404527,177796,memcslap,4,4,switch
7117515442523,177822,memcslap,5,4,switch
7117538794456,177815,memcslap,7,4,switch
7117564053484,177811,memcslap,4,2473,switch
7117588795634,177822,memcslap,5,5,switch
7117617822240,176569,bpftrace,1,293,switch
7117649143740,177798,memcslap,4,5,switch
7117673309499,177812,memcslap,0,5,switch
7117700541757,4791,kube-apiserver,6,22,switch
7117724830364,177822,memcslap,2,26,switch
7117749030123,177795,memcslap,1,5,switch
7117772228498,177801,memcslap,4,19,switch
7117797732906,176575,bash,4,6,switch
7117822107946,177797,memcslap,4,5,switch
7117846191360,177797,memcslap,4,8,switch
7117870562957,177804,memcslap,2,162,switch
7117892616206,177799,memcslap,3,115,switch
7117909403391,177812,memcslap,0,5,switch
7117931945239,177804,memcslap,2,8,switch
09:35:44
7117956490777,177818,memcslap,3,12,switch
7117979894785,177824,memcslap,7,3,switch
7118000506769,177825,memcslap,2,7,switch
7118034502394,177796,memcslap,0,4,switch
7118064540457,177803,memcslap,1,5,switch
7118091271341,177798,memcslap,2,8,switch
7118119132574,177798,memcslap,2,7,switch
7118146467961,177813,memcslap,7,5,switch
7118170782748,177824,memcslap,7,4,switch
7118197615392,177797,memcslap,4,7,switch
7118224500305,177810,memcslap,4,5,switch
7118253941834,4791,kube-apiserver,4,25,switch
7118282153271,177800,memcslap,2,7,switch
7118311016651,177795,memcslap,2,218,switch
7118339949475,177823,memcslap,6,3,switch
7118367135909,177817,memcslap,4,8,switch
7118393205002,177798,memcslap,2,698,switch
7118422168468,177810,memcslap,4,9,switch
7118450858823,177804,memcslap,2,766,switch
7118478677715,176563,mc-lrumaint,5,4,switch
7118507107370,26142,kube-controller,0,8,switch
7118534565205,177799,memcslap,7,5,switch
7118562960458,177820,memcslap,2,606,switch
7118589320372,177822,memcslap,6,3,switch
7118616546134,26141,kube-controller,0,5,switch
7118652216899,177809,memcslap,4,7,switch
7118680013255,176563,mc-lrumaint,5,3,switch
7118707312883,177799,memcslap,7,86,switch
