timestamp,cpu_idx,processed,dropped,time_squeeze
1772856330.035804352,0,0x05a47e4a,0x00000000,0x00000007
1772856330.035804352,1,0x06a48ea0,0x00000000,0x00000000
1772856330.035804352,2,0x06c039e0,0x00000000,0x00000000
1772856330.035804352,3,0x06cf2040,0x00000000,0x00000000
1772856330.035804352,4,0x075fbc18,0x00000000,0x00000000
1772856330.035804352,5,0x06ac4070,0x00000000,0x00000000
1772856330.035804352,6,0x06e0a6d1,0x00000000,0x00000000
1772856330.035804352,7,0x062ac783,0x00000000,0x00000000
1772856331.211944898,0,0x05a47e81,0x00000000,0x00000007
1772856331.211944898,1,0x06a48ea4,0x00000000,0x00000000
1772856331.211944898,2,0x06c039e5,0x00000000,0x00000000
1772856331.211944898,3,0x06cf2057,0x00000000,0x00000000
1772856331.211944898,4,0x075fbc22,0x00000000,0x00000000
1772856331.211944898,5,0x06ac40ef,0x00000000,0x00000000
1772856331.211944898,6,0x06e0a6d4,0x00000000,0x00000000
1772856331.211944898,7,0x062ac794,0x00000000,0x00000000
1772856332.431460803,0,0x05a47e83,0x00000000,0x00000007
1772856332.431460803,1,0x06a48eae,0x00000000,0x00000000
1772856332.431460803,2,0x06c039fb,0x00000000,0x00000000
1772856332.431460803,3,0x06cf2115,0x00000000,0x00000000
1772856332.431460803,4,0x075fbc55,0x00000000,0x00000000
1772856332.431460803,5,0x06ac7e7f,0x00000000,0x00000000
1772856332.431460803,6,0x06e0a717,0x00000000,0x00000000
1772856332.431460803,7,0x062ac7a4,0x00000000,0x00000000
1772856333.697349658,0,0x05a47e83,0x00000000,0x00000007
1772856333.697349658,1,0x06a4979e,0x00000000,0x00000000
1772856333.697349658,2,0x06c03a61,0x00000000,0x00000000
1772856333.697349658,3,0x06cf215b,0x00000000,0x00000000
1772856333.697349658,4,0x075fbc69,0x00000000,0x00000000
1772856333.697349658,5,0x06acedfb,0x00000000,0x00000000
1772856333.697349658,6,0x06e0a719,0x00000000,0x00000000
1772856333.697349658,7,0x062ac7a8,0x00000000,0x00000000
1772856334.877579759,0,0x05a47e83,0x00000000,0x00000007
1772856334.877579759,1,0x06a4d34f,0x00000000,0x00000000
1772856334.877579759,2,0x06c03b00,0x00000000,0x00000000
1772856334.877579759,3,0x06cf2172,0x00000000,0x00000000
1772856334.877579759,4,0x075fbc7d,0x00000000,0x00000000
1772856334.877579759,5,0x06ad2a1d,0x00000000,0x00000000
1772856334.877579759,6,0x06e0a729,0x00000000,0x00000000
1772856334.877579759,7,0x062ac7b2,0x00000000,0x00000000
1772856336.080481177,0,0x05a47f6d,0x00000000,0x00000007
1772856336.080481177,1,0x06a51905,0x00000000,0x00000000
1772856336.080481177,2,0x06c03b71,0x00000000,0x00000000
1772856336.080481177,3,0x06cf2186,0x00000000,0x00000000
1772856336.080481177,4,0x075fbc89,0x00000000,0x00000000
1772856336.080481177,5,0x06ad872c,0x00000000,0x00000000
1772856336.080481177,6,0x06e0a76e,0x00000000,0x00000000
1772856336.080481177,7,0x062ac7b2,0x00000000,0x00000000
1772856337.285852861,0,0x05a48034,0x00000000,0x00000007
1772856337.285852861,1,0x06a51b27,0x00000000,0x00000000
1772856337.285852861,2,0x06c03fce,0x00000000,0x00000000
1772856337.285852861,3,0x06cf218a,0x00000000,0x00000000
1772856337.285852861,4,0x075ff4ab,0x00000000,0x00000000
1772856337.285852861,5,0x06adc5dd,0x00000000,0x00000000
1772856337.285852861,6,0x06e0a77c,0x00000000,0x00000000
1772856337.285852861,7,0x062ac7f2,0x00000000,0x00000000
1772856338.470116810,0,0x05a4c273,0x00000000,0x00000007
1772856338.470116810,1,0x06a51b39,0x00000000,0x00000000
1772856338.470116810,2,0x06c03fe8,0x00000000,0x00000000
1772856338.470116810,3,0x06cfd1ec,0x00000000,0x00000000
1772856338.470116810,4,0x07602355,0x00000000,0x00000000
1772856338.470116810,5,0x06adc5df,0x00000000,0x00000000
1772856338.470116810,6,0x06e0a7c1,0x00000000,0x00000000
1772856338.470116810,7,0x062acf46,0x00000000,0x00000000
1772856339.622577206,0,0x05a519aa,0x00000000,0x00000007
1772856339.622577206,1,0x06a51b87,0x00000000,0x00000000
1772856339.622577206,2,0x06c045c0,0x00000000,0x00000000
1772856339.622577206,3,0x06d015d8,0x00000000,0x00000000
1772856339.622577206,4,0x076026b8,0x00000000,0x00000000
1772856339.622577206,5,0x06adc690,0x00000000,0x00000000
1772856339.622577206,6,0x06e0a7c1,0x00000000,0x00000000
1772856339.622577206,7,0x062afc88,0x00000000,0x00000000
1772856340.768763414,0,0x05a57f76,0x00000000,0x00000007
1772856340.768763414,1,0x06a51b91,0x00000000,0x00000000
