timestamp,retrans_segs,in_segs,out_segs
1772856330.037315045,266,251678,216259
1772856331.052194795,266,251691,216272
1772856332.081145695,266,251701,216282
1772856333.102676877,266,251718,216299
1772856334.122088499,266,251732,216313
1772856335.144005665,266,251748,216329
1772856336.163804251,266,251760,216341
1772856337.197401154,266,251774,216355
1772856338.215367599,266,251796,216377
1772856339.229800591,266,251807,216390
1772856340.250855852,266,251828,216414
1772856341.273075310,266,251843,216428
1772856342.293674453,266,251859,216444
1772856343.316560890,266,251873,216458
1772856344.342418516,266,251887,216472
1772856345.371904909,266,251902,216487
1772856346.420598727,266,251916,216501
1772856347.449181707,266,251930,216515
1772856348.473424610,266,251944,216529
1772856349.503367969,266,251960,216545
1772856350.526943566,266,251974,216559
1772856351.550431411,267,251998,216591
1772856352.571604052,268,252059,216649
1772856353.584770881,268,252077,216666
1772856354.612419618,268,252131,216720
1772856355.633099476,268,252153,216739
1772856356.659043995,268,252171,216754
1772856357.688529723,268,252185,216768
1772856358.717030688,268,252201,216784
1772856359.740608180,268,252221,216804
1772856360.766825264,268,252235,216818
1772856361.785170581,268,252249,216832
1772856362.809642685,268,252263,216846
1772856363.833018618,268,252277,216860
1772856364.857114538,268,252293,216876
1772856365.881627011,268,252313,216896
1772856366.898340753,268,252327,216911
1772856367.924049359,268,252342,216925
1772856368.955455397,268,252364,216947
1772856369.985295866,268,252386,216969
1772856371.008967607,268,252401,216984
1772856372.036201508,268,252418,217001
1772856373.063621392,268,252432,217015
1772856374.091428017,268,252448,217031
1772856375.113121391,268,252463,217045
1772856376.136159512,268,252477,217059
1772856377.157174048,268,252491,217073
1772856378.191496812,268,252505,217087
1772856379.218113782,268,252521,217103
1772856380.243841422,268,252535,217117
1772856381.275036706,268,252549,217131
1772856382.305159855,268,252564,217146
1772856383.335950783,268,252579,217161
1772856384.367284792,268,252609,217191
1772856385.390511265,268,252623,217205
1772856386.415918326,268,252638,217220
1772856387.435907128,268,252653,217235
1772856388.458571686,268,252667,217249
1772856389.486071875,268,252683,217265
1772856390.509604303,268,252697,217279
1772856391.536910814,268,252711,217293
1772856392.559116394,268,252725,217307
1772856393.588561904,268,252739,217321
1772856394.613796168,268,252753,217335
1772856395.639406179,268,252769,217351
1772856396.662697787,268,252785,217367
1772856397.691784169,268,252800,217382
1772856398.719644691,268,252824,217406
1772856399.745841329,268,252845,217427
1772856400.769129105,268,252860,217442
1772856401.801860854,268,252876,217458
1772856402.826074775,268,252894,217476
1772856403.852645449,268,252909,217491
1772856404.886681885,268,252925,217507
1772856405.910667024,268,252941,217523
