timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,steal
1772860467.547117401,cpu0,319139,604,284670,311763,2525,0,139172,0
1772860467.547117401,cpu1,331692,633,283016,307476,2516,0,137048,0
1772860467.547117401,cpu2,296163,470,349194,266380,2218,0,131211,0
1772860467.547117401,cpu3,306318,470,343542,264465,2412,0,132069,0
1772860467.547117401,cpu4,329170,1126,287506,294527,2398,0,151247,0
1772860467.547117401,cpu5,336954,637,281496,302375,2365,0,140090,0
1772860467.547117401,cpu6,324446,281,286546,294012,2420,0,158034,0
1772860467.547117401,cpu7,321672,399,285536,295654,2613,0,155387,0
1772860468.566976347,cpu0,319237,604,284674,311763,2525,0,139173,0
1772860468.566976347,cpu1,331781,633,283029,307476,2516,0,137048,0
1772860468.566976347,cpu2,296244,470,349214,266380,2218,0,131211,0
1772860468.566976347,cpu3,306373,470,343589,264465,2412,0,132069,0
1772860468.566976347,cpu4,329267,1126,287512,294527,2398,0,151247,0
1772860468.566976347,cpu5,337030,637,281521,302375,2365,0,140090,0
1772860468.566976347,cpu6,324538,281,286556,294013,2420,0,158034,0
1772860468.566976347,cpu7,321766,399,285544,295654,2613,0,155387,0
1772860469.576072379,cpu0,319326,604,284685,311763,2525,0,139173,0
1772860469.576072379,cpu1,331881,633,283030,307476,2516,0,137048,0
1772860469.576072379,cpu2,296281,470,349278,266380,2218,0,131211,0
1772860469.576072379,cpu3,306465,470,343598,264465,2412,0,132069,0
1772860469.576072379,cpu4,329364,1126,287516,294527,2398,0,151247,0
1772860469.576072379,cpu5,337092,637,281560,302375,2365,0,140090,0
1772860469.576072379,cpu6,324638,281,286558,294013,2420,0,158034,0
1772860469.576072379,cpu7,321866,399,285546,295654,2613,0,155387,0
1772860470.595406499,cpu0,319410,604,284699,311763,2525,0,139177,0
1772860470.595406499,cpu1,331952,633,283047,307476,2516,0,137062,0
1772860470.595406499,cpu2,296375,470,349285,266380,2218,0,131212,0
1772860470.595406499,cpu3,306558,470,343605,264465,2412,0,132070,0
1772860470.595406499,cpu4,329438,1126,287540,294527,2398,0,151251,0
1772860470.595406499,cpu5,337093,637,281660,302375,2365,0,140090,0
1772860470.595406499,cpu6,324721,281,286576,294013,2420,0,158034,0
1772860470.595406499,cpu7,321966,399,285547,295654,2613,0,155388,0
1772860471.619105374,cpu0,319504,604,284707,311763,2525,0,139177,0
1772860471.619105374,cpu1,331974,633,283106,307476,2516,0,137084,0
1772860471.619105374,cpu2,296469,470,349294,266380,2218,0,131212,0
1772860471.619105374,cpu3,306647,470,343617,264465,2412,0,132072,0
1772860471.619105374,cpu4,329538,1126,287542,294527,2398,0,151251,0
1772860471.619105374,cpu5,337155,637,281701,302375,2365,0,140090,0
1772860471.619105374,cpu6,324768,281,286632,294013,2420,0,158034,0
1772860471.619105374,cpu7,322057,399,285557,295654,2613,0,155389,0
1772860472.633990697,cpu0,319596,604,284716,311763,2525,0,139178,0
1772860472.633990697,cpu1,331983,633,283178,307476,2516,0,137104,0
1772860472.633990697,cpu2,296567,470,349298,266380,2218,0,131212,0
1772860472.633990697,cpu3,306744,470,343621,264465,2412,0,132072,0
1772860472.633990697,cpu4,329637,1126,287544,294527,2398,0,151251,0
1772860472.633990697,cpu5,337253,637,281704,302375,2365,0,140090,0
1772860472.633990697,cpu6,324776,281,286723,294014,2420,0,158035,0
1772860472.633990697,cpu7,322150,399,285565,295654,2613,0,155389,0
1772860473.654894820,cpu0,319691,604,284722,311763,2525,0,139179,0
1772860473.654894820,cpu1,332082,633,283181,307476,2516,0,137104,0
1772860473.654894820,cpu2,296662,470,349303,266380,2218,0,131213,0
1772860473.654894820,cpu3,306842,470,343625,264465,2412,0,132072,0
1772860473.654894820,cpu4,329735,1126,287548,294527,2398,0,151251,0
1772860473.654894820,cpu5,337352,637,281708,302375,2365,0,140090,0
1772860473.654894820,cpu6,324778,281,286799,294014,2420,0,158058,0
1772860473.654894820,cpu7,322247,399,285571,295654,2613,0,155389,0
1772860474.671977883,cpu0,319788,604,284726,311763,2525,0,139179,0
1772860474.671977883,cpu1,332179,633,283186,307476,2516,0,137105,0
1772860474.671977883,cpu2,296761,470,349306,266380,2218,0,131213,0
1772860474.671977883,cpu3,306938,470,343631,264465,2412,0,132072,0
1772860474.671977883,cpu4,329832,1126,287554,294527,2398,0,151251,0
1772860474.671977883,cpu5,337451,637,281710,302375,2365,0,140090,0
1772860474.671977883,cpu6,324780,281,286877,294014,2420,0,158081,0
1772860474.671977883,cpu7,322344,399,285574,295655,2613,0,155389,0
1772860475.685219376,cpu0,319882,604,284733,311763,2525,0,139179,0
1772860475.685219376,cpu1,332272,633,283194,307476,2516,0,137105,0
1772860475.685219376,cpu2,296857,470,349312,266380,2218,0,131213,0
1772860475.685219376,cpu3,307034,470,343636,264465,2412,0,132072,0
1772860475.685219376,cpu4,329927,1126,287560,294527,2398,0,151251,0
1772860475.685219376,cpu5,337549,637,281713,302375,2365,0,140090,0
1772860475.685219376,cpu6,324784,281,286953,294014,2420,0,158102,0
1772860475.685219376,cpu7,322445,399,285575,295655,2613,0,155389,0
1772860476.705507407,cpu0,319979,604,284738,311763,2525,0,139179,0
1772860476.705507407,cpu1,332367,633,283200,307476,2516,0,137105,0
1772860476.705507407,cpu2,296955,470,349315,266380,2218,0,131214,0
1772860476.705507407,cpu3,307131,470,343641,264465,2412,0,132072,0
1772860476.705507407,cpu4,330026,1126,287563,294527,2398,0,151251,0
1772860476.705507407,cpu5,337648,637,281716,302375,2365,0,140090,0
1772860476.705507407,cpu6,324786,281,287028,294014,2420,0,158127,0
1772860476.705507407,cpu7,322546,399,285576,295655,2613,0,155389,0
1772860477.720542378,cpu0,320072,604,284747,311763,2525,0,139180,0
1772860477.720542378,cpu1,332463,633,283206,307476,2516,0,137105,0
1772860477.720542378,cpu2,297036,470,349332,266380,2218,0,131217,0
1772860477.720542378,cpu3,307226,470,343648,264465,2412,0,132072,0
1772860477.720542378,cpu4,330119,1126,287571,294527,2398,0,151252,0
1772860477.720542378,cpu5,337745,637,281721,302375,2365,0,140090,0
1772860477.720542378,cpu6,324811,281,287086,294014,2420,0,158145,0
1772860477.720542378,cpu7,322646,399,285577,295655,2613,0,155389,0
1772860478.734219200,cpu0,320165,604,284754,311763,2525,0,139180,0
1772860478.734219200,cpu1,332558,633,283212,307476,2516,0,137105,0
1772860478.734219200,cpu2,297133,470,349336,266380,2218,0,131217,0
1772860478.734219200,cpu3,307324,470,343651,264465,2412,0,132072,0
1772860478.734219200,cpu4,330214,1126,287577,294527,2398,0,151252,0
1772860478.734219200,cpu5,337843,637,281724,302375,2365,0,140090,0
1772860478.734219200,cpu6,324817,281,287159,294014,2420,0,158167,0
1772860478.734219200,cpu7,322745,399,285579,295655,2613,0,155389,0
1772860479.746404280,cpu0,320254,604,284766,311763,2525,0,139181,0
1772860479.746404280,cpu1,332654,633,283218,307476,2516,0,137105,0
1772860479.746404280,cpu2,297228,470,349342,266380,2218,0,131218,0
1772860479.746404280,cpu3,307412,470,343664,264465,2412,0,132072,0
1772860479.746404280,cpu4,330310,1126,287583,294527,2398,0,151252,0
1772860479.746404280,cpu5,337935,637,281734,302375,2365,0,140090,0
1772860479.746404280,cpu6,324842,281,287218,294014,2420,0,158185,0
1772860479.746404280,cpu7,322844,399,285582,295655,2613,0,155389,0
1772860480.759558303,cpu0,320323,604,284796,311763,2525,0,139183,0
1772860480.759558303,cpu1,332754,633,283219,307476,2516,0,137105,0
1772860480.759558303,cpu2,297291,470,349364,266380,2218,0,131234,0
1772860480.759558303,cpu3,307499,470,343678,264465,2412,0,132073,0
1772860480.759558303,cpu4,330404,1126,287588,294527,2398,0,151252,0
1772860480.759558303,cpu5,338026,637,281743,302375,2365,0,140091,0
1772860480.759558303,cpu6,324886,281,287247,294014,2420,0,158214,0
1772860480.759558303,cpu7,322931,399,285595,295655,2613,0,155390,0
1772860481.774676514,cpu0,320390,604,284829,311763,2525,0,139184,0
1772860481.774676514,cpu1,332854,633,283220,307476,2516,0,137105,0
1772860481.774676514,cpu2,297365,470,349385,266380,2218,0,131241,0
1772860481.774676514,cpu3,307537,470,343739,264466,2412,0,132074,0
1772860481.774676514,cpu4,330498,1126,287596,294527,2398,0,151253,0
1772860481.774676514,cpu5,338121,637,281750,302375,2365,0,140091,0
1772860481.774676514,cpu6,324925,281,287277,294014,2420,0,158246,0
1772860481.774676514,cpu7,323019,399,285608,295655,2613,0,155391,0
1772860482.793961056,cpu0,320487,604,284833,311763,2525,0,139185,0
1772860482.793961056,cpu1,332935,633,283238,307476,2516,0,137108,0
1772860482.793961056,cpu2,297418,470,349413,266380,2218,0,131261,0
1772860482.793961056,cpu3,307626,470,343751,264466,2412,0,132075,0
1772860482.793961056,cpu4,330599,1126,287597,294527,2398,0,151253,0
1772860482.793961056,cpu5,338219,637,281753,302375,2365,0,140091,0
1772860482.793961056,cpu6,324955,281,287317,294014,2420,0,158278,0
1772860482.793961056,cpu7,323107,399,285621,295655,2613,0,155391,0
1772860483.814848661,cpu0,320584,604,284838,311763,2525,0,139186,0
1772860483.814848661,cpu1,333026,633,283249,307476,2516,0,137109,0
1772860483.814848661,cpu2,297440,470,349446,266380,2218,0,131308,0
1772860483.814848661,cpu3,307704,470,343774,264466,2412,0,132076,0
1772860483.814848661,cpu4,330698,1126,287600,294527,2398,0,151253,0
1772860483.814848661,cpu5,338295,637,281772,302375,2365,0,140099,0
1772860483.814848661,cpu6,325031,281,287335,294014,2420,0,158286,0
1772860483.814848661,cpu7,323200,399,285629,295655,2613,0,155392,0
1772860484.832929912,cpu0,320675,604,284849,311763,2525,0,139186,0
1772860484.832929912,cpu1,333112,633,283262,307476,2516,0,137110,0
1772860484.832929912,cpu2,297521,470,349461,266380,2218,0,131313,0
1772860484.832929912,cpu3,307795,470,343785,264466,2412,0,132077,0
1772860484.832929912,cpu4,330796,1126,287604,294527,2398,0,151253,0
1772860484.832929912,cpu5,338377,637,281790,302375,2365,0,140100,0
1772860484.832929912,cpu6,325047,281,287369,294014,2420,0,158338,0
1772860484.832929912,cpu7,323289,399,285641,295655,2613,0,155393,0
1772860485.853012348,cpu0,320756,604,284867,311763,2525,0,139189,0
1772860485.853012348,cpu1,333189,633,283285,307476,2516,0,137113,0
1772860485.853012348,cpu2,297541,470,349501,266380,2218,0,131356,0
1772860485.853012348,cpu3,307878,470,343797,264466,2412,0,132083,0
1772860485.853012348,cpu4,330890,1126,287611,294527,2398,0,151253,0
1772860485.853012348,cpu5,338464,637,281804,302375,2365,0,140101,0
1772860485.853012348,cpu6,325113,281,287391,294014,2420,0,158351,0
1772860485.853012348,cpu7,323387,399,285646,295655,2613,0,155393,0
1772860486.870821296,cpu0,320844,604,284879,311763,2525,0,139189,0
1772860486.870821296,cpu1,333281,633,283294,307476,2516,0,137113,0
1772860486.870821296,cpu2,297561,470,349535,266380,2218,0,131403,0
1772860486.870821296,cpu3,307964,470,343812,264466,2412,0,132084,0
1772860486.870821296,cpu4,330987,1126,287616,294527,2398,0,151253,0
1772860486.870821296,cpu5,338549,637,281819,302375,2365,0,140103,0
