timestamp_ns,pid,comm,cpu,delay_us,event
11242159884454,26136,coredns,1,4,switch
11242234105442,6223,containerd-shim,5,3,switch
11242317590443,4810,kube-apiserver,0,3,switch
11242415913707,4783,etcd,0,7,switch
11242536493493,4784,etcd,0,10,switch
11242728575858,4242,containerd,5,395,switch
11242887418533,4791,kube-apiserver,2,4,switch
10:44:29
11242996196340,26191,kube-scheduler,0,7,switch
11243122914349,26746,Chrome_ChildIOT,3,7,switch
11243264314438,4783,etcd,2,7,switch
11243373498997,4791,kube-apiserver,2,12,switch
11243466836366,4256,containerd,4,3,switch
11243630083756,4791,kube-apiserver,2,6,switch
11243787629093,26815,antigravity,3,10,switch
11243923130767,338,dbuf_evict,5,34111,switch
10:44:30
11244078023332,15,rcu_preempt,0,7,switch
11244298464245,26140,kube-controller,3,8,switch
11244379663331,271618,iperf3,1,7,switch
11244460661891,4791,kube-apiserver,1,84,switch
11244518030093,15,rcu_preempt,3,8,switch
11244588503832,271618,iperf3,1,12,switch
11244629114618,27023,kube-controller,3,8,switch
11244693614372,271618,iperf3,1,7,switch
11244783500394,4371,kubelet,3,87,switch
11244866441335,271618,iperf3,1,7,switch
11244946113035,271617,iperf3,2,6,switch
10:44:31
11245031921787,271618,iperf3,1,13,switch
11245099987380,271618,iperf3,1,11,switch
11245196739529,271618,iperf3,1,7,switch
11245300672801,26185,kube-scheduler,3,3,switch
11245367813870,26185,kube-scheduler,0,9,switch
11245425497602,4791,kube-apiserver,0,6,switch
11245500430703,271618,iperf3,1,7,switch
11245584342758,271618,iperf3,1,7,switch
11245641602411,26140,kube-controller,2,134,switch
11245700283603,4457,kubelet,5,6,switch
11245792387955,4823,etcd,0,302,switch
11245885360498,271618,iperf3,1,7,switch
11245971431381,4795,etcd,0,37,switch
10:44:32
11246061339075,271618,iperf3,6,12,switch
11246149605614,271618,iperf3,6,6,switch
11246244550058,4783,etcd,0,7,switch
11246326253442,271618,iperf3,6,7,switch
11246406465769,4376,kubelet,4,6,switch
11246489822121,4090,containerd,3,5,switch
11246561803879,271618,iperf3,6,8,switch
11246632913719,271618,iperf3,6,6,switch
11246721440037,271618,iperf3,6,7,switch
11246796203265,4237,containerd,0,80,switch
11246884563036,271618,iperf3,6,7,switch
11246935555504,4791,kube-apiserver,4,7,switch
11247017526839,271618,iperf3,6,7,switch
11247067160148,4091,containerd,4,11,switch
11247114422768,26913,antigravity,1,6,switch
11247194147815,271618,iperf3,6,7,switch
11247284695325,4791,kube-apiserver,4,9,switch
11247370622620,4805,kube-apiserver,4,10,switch
11247450826382,4825,kube-apiserver,4,6,switch
11247547298221,271618,iperf3,6,13,switch
11247628131803,27023,kube-controller,0,9,switch
11247703182362,4717,etcd,1,27,switch
11247759521496,271618,iperf3,6,6,switch
11247841916324,4783,etcd,4,5,switch
11247915212069,271618,iperf3,6,6,switch
10:44:34
11247993027367,26779,antigravity,7,7,switch
11248023409715,4369,kubelet,4,8,switch
11248094501794,26179,kube-controller,1,4,switch
11248170621544,271618,iperf3,6,7,switch
11248242449506,4791,kube-apiserver,1,5,switch
11248284049170,4370,kubelet,4,4,switch
11248347501554,271618,iperf3,6,11,switch
11248406657372,4457,kubelet,3,5,switch
11248484907767,27102,language_server,2,22,switch
11248522475224,4783,etcd,1,6,switch
11248613682161,4791,kube-apiserver,1,30,switch
11248691964845,4783,etcd,1,10,switch
11248766296868,4783,etcd,1,7,switch
