timestamp_ns,pid,comm,cpu,delay_us,event
12326444433146,295020,bpftrace,4,2,switch
12326589803055,27023,kube-controller,1,4,switch
12326658152689,26912,antigravity,5,1,switch
12326852458021,4807,kube-apiserver,4,3,switch
12326982527150,18707,kubelet,5,2,switch
12327041993607,295283,kubelet,5,4,switch
12327169002265,4090,containerd,3,2,switch
12327169002495,295020,bpftrace,2,2,switch
11:02:33
12327329366029,4091,containerd,4,1,switch
12327446728785,4395,kubelet,1,2,switch
12327635185502,295020,bpftrace,3,3,switch
12327686780448,295020,bpftrace,1,3,switch
12327768079082,42,ksoftirqd/4,4,4,switch
12327920897027,26913,antigravity,4,31,switch
12328050173103,4783,etcd,1,3,switch
12328166534063,4090,containerd,3,2,switch
12328297983023,4361,kubelet,6,15,switch
11:02:34
12328316798831,4351,kubelet,3,6,switch
12328336791350,9362,language_server,6,3,switch
12328443267382,2212,in:imuxsock,3,3,switch
12328592339820,295020,bpftrace,0,3,switch
12328712842938,4350,kubelet,1,2,switch
12328737466233,9360,language_server,1,4,switch
12328878413182,26658,antigravity,1,3,switch
12329004773520,9355,language_server,7,3,switch
12329051256530,4374,kubelet,1,355,switch
12329179662688,9360,language_server,6,4,switch
11:02:35
12329353597683,4352,kubelet,7,4,switch
12329527184306,295020,bpftrace,0,34,switch
12329616499027,4090,containerd,6,3,switch
12329740507243,4791,kube-apiserver,1,3,switch
12329849954973,295025,bash,7,4,switch
12329964766579,4357,kubelet,3,25,switch
12330151217434,26178,kube-controller,1,14,switch
11:02:36
12330367994594,295020,bpftrace,3,44,switch
12330485293055,295020,bpftrace,2,3,switch
12330625813040,26913,antigravity,1,5,switch
12330738593926,26545,rqdelay,3,21,switch
12330890930345,35214,kube-apiserver,1,9,switch
12330980013923,15,rcu_preempt,0,4,switch
12331067217935,27098,language_server,2,5,switch
12331235425311,26913,antigravity,1,28,switch
11:02:37
12331355241534,4352,kubelet,0,6,switch
12331509746477,8259,gsd-sharing,0,4,switch
12331667240920,295020,bpftrace,6,3,switch
12331796335482,4783,etcd,6,4,switch
