timestamp,tcp_inuse,tcp_mem_pages
1772861552.255860668,48,0
1772861553.261808234,48,0
1772861554.268989406,48,0
1772861555.283317746,48,0
1772861556.288915990,48,0
1772861557.296448928,48,0
1772861558.305104246,48,0
1772861559.312162600,48,0
1772861560.319458687,48,0
1772861561.327537676,48,0
1772861562.334810932,48,0
1772861563.342878212,48,0
1772861564.351837421,49,0
1772861565.370934969,50,0
1772861566.407179393,52,0
1772861567.421146343,53,124
1772861568.431238929,53,109
1772861569.442106856,53,0
1772861570.453592079,55,0
1772861571.464746585,57,0
1772861572.700667118,53,0
1772861573.774647459,52,0
1772861574.785580748,52,0
1772861575.802934416,51,0
1772861576.820024135,51,0
1772861577.836785000,51,0
1772861578.854604996,51,0
1772861579.867200975,51,277
1772861580.887140800,51,267
1772861581.910273622,51,0
1772861582.928339263,51,0
1772861583.943492573,51,496
1772861584.970812301,51,229
1772861585.985860188,51,0
1772861587.004695995,51,461
1772861588.027847815,53,192
1772861589.052567366,53,0
1772861590.073028737,53,0
1772861591.114383073,53,0
1772861592.137367630,53,0
1772861593.156953698,53,0
1772861594.175815204,53,0
1772861595.215770063,53,387
1772861596.227673403,53,0
1772861597.251637300,53,0
1772861598.269892282,53,369
1772861599.294573708,53,0
1772861600.308172030,53,0
1772861601.325103108,53,0
1772861602.349069055,53,0
1772861603.391419307,53,84
1772861604.405853322,53,0
1772861605.417662940,54,0
1772861606.436042751,53,340
1772861607.449172289,53,0
1772861608.471951892,54,0
1772861609.496088278,53,0
1772861610.554205930,53,0
1772861611.594816460,53,39
1772861612.620541718,53,0
1772861613.666650339,53,0
1772861614.709830720,53,0
1772861615.741284981,53,0
1772861616.758042892,53,0
1772861617.772228960,53,0
1772861618.801640713,53,0
1772861619.826560985,53,0
1772861620.845142921,53,0
1772861621.857097090,53,0
1772861622.878971771,53,0
1772861623.905794110,53,0
1772861624.930037608,53,0
1772861625.942921959,53,0
1772861626.960459734,53,0
1772861627.981602933,53,0
