timestamp,retrans_segs,in_segs,out_segs
1772865630.563087231,574,473430,463946
1772865631.580473296,574,473444,463960
1772865632.619322908,574,473462,463978
1772865633.661722001,574,473479,463995
1772865634.684041105,574,473494,464010
1772865635.714040854,574,473511,464027
1772865636.738405195,574,473526,464042
1772865637.766564553,574,473537,464053
1772865638.792163707,574,473560,464076
1772865639.819672765,574,473605,464121
1772865640.845959656,574,473799,464411
1772865641.876226472,574,473820,464431
1772865642.898480288,574,473913,464535
1772865643.922807390,574,473928,464550
1772865644.955789982,574,473975,464597
1772865645.984581944,574,474017,464639
1772865647.020926393,574,474028,464650
1772865648.054632072,575,474068,464685
1772865649.082763409,575,474089,464706
1772865650.103554529,576,474121,464737
1772865651.124914766,576,474155,464771
1772865652.149359321,576,474193,464809
1772865653.170595997,577,474234,464849
1772865654.208426683,577,474291,464902
1772865655.233155744,577,474320,464932
1772865656.265586688,577,474334,464946
1772865657.297402250,577,474348,464960
1772865658.331130958,577,474362,464974
1772865659.386225708,578,474510,465127
1772865660.416478776,578,474574,465192
1772865661.448818142,578,474602,465217
1772865662.477727843,578,474621,465236
1772865663.498851064,578,474786,465506
1772865664.525055719,578,474956,465676
1772865665.552236480,578,474978,465698
1772865666.579351628,578,474993,465713
1772865667.610603575,578,475008,465728
1772865668.645010310,578,475034,465754
1772865669.676962795,578,475241,466051
1772865670.711202496,578,475259,466067
1772865671.730329089,578,475274,466082
1772865672.758640820,578,475298,466106
1772865673.792105386,578,475376,466184
1772865674.837328641,578,475410,466238
1772865675.868336055,579,475696,466607
1772865676.904524653,579,475722,466633
1772865677.946949168,579,475740,466651
1772865678.985360014,579,475754,466665
1772865679.999961022,579,475786,466718
1772865681.024897218,580,475968,466963
1772865682.076610314,580,475993,466985
1772865683.120269960,580,476007,466999
1772865684.147551920,580,476032,467024
1772865685.188118057,580,476127,467120
1772865686.254708989,581,476150,467139
1772865687.294776797,581,476367,467503
1772865688.330223588,581,476435,467549
1772865689.415065350,581,476453,467567
1772865690.440282821,581,476474,467589
1772865691.469372206,581,476517,467673
1772865692.497643719,581,476689,467881
1772865693.532459427,581,476715,467905
1772865694.552778942,581,476729,467919
1772865695.594858434,581,476744,467934
1772865696.622969577,582,476820,468009
1772865697.644990064,582,476836,468024
1772865698.678875258,582,476878,468110
1772865699.704656042,582,477130,468437
1772865700.753621873,582,477151,468458
1772865701.790111873,582,477166,468473
1772865702.814866413,582,477188,468495
1772865703.841709510,582,477202,468509
1772865704.864399261,582,477231,468538
1772865705.889031170,583,477251,468557
1772865706.924166734,583,477273,468579
