timestamp,cpu_idx,processed,dropped,time_squeeze
1772867280.953110967,0,0x10a592e9,0x00000000,0x00000008
1772867280.953110967,1,0x11f5376a,0x00000000,0x00000001
1772867280.953110967,2,0x0f903fa6,0x00000000,0x00000005
1772867280.953110967,3,0x0fd115c4,0x00000000,0x00000001
1772867280.953110967,4,0x131fda77,0x00000000,0x00000002
1772867280.953110967,5,0x1289390e,0x00000000,0x00000003
1772867280.953110967,6,0x13baf96e,0x00000000,0x00000003
1772867280.953110967,7,0x137015c9,0x00000000,0x00000001
1772867282.160529688,0,0x10a59314,0x00000000,0x00000008
1772867282.160529688,1,0x11f5379d,0x00000000,0x00000001
1772867282.160529688,2,0x0f903fa6,0x00000000,0x00000005
1772867282.160529688,3,0x0fd115ca,0x00000000,0x00000001
1772867282.160529688,4,0x131fda90,0x00000000,0x00000002
1772867282.160529688,5,0x1289396c,0x00000000,0x00000003
1772867282.160529688,6,0x13baf9d1,0x00000000,0x00000003
1772867282.160529688,7,0x137015c9,0x00000000,0x00000001
1772867283.417418707,0,0x10a5e6d7,0x00000000,0x00000008
1772867283.417418707,1,0x11f537a7,0x00000000,0x00000001
1772867283.417418707,2,0x0f903fe9,0x00000000,0x00000005
1772867283.417418707,3,0x0fd115d8,0x00000000,0x00000001
1772867283.417418707,4,0x131fdacc,0x00000000,0x00000002
1772867283.417418707,5,0x1289396c,0x00000000,0x00000003
1772867283.417418707,6,0x13bafa3b,0x00000000,0x00000003
1772867283.417418707,7,0x137015c9,0x00000000,0x00000001
1772867284.795774900,0,0x10a60d33,0x00000000,0x00000008
1772867284.795774900,1,0x11f54e6b,0x00000000,0x00000001
1772867284.795774900,2,0x0f903fe9,0x00000000,0x00000005
1772867284.795774900,3,0x0fd11618,0x00000000,0x00000001
1772867284.795774900,4,0x13202cb1,0x00000000,0x00000002
1772867284.795774900,5,0x1289ab64,0x00000000,0x00000003
1772867284.795774900,6,0x13bafa86,0x00000000,0x00000003
1772867284.795774900,7,0x137015c9,0x00000000,0x00000001
1772867286.016720091,0,0x10a60d4f,0x00000000,0x00000008
1772867286.016720091,1,0x11f54e6b,0x00000000,0x00000001
