timestamp,tcp_inuse,tcp_mem_pages
1772866857.525763303,46,0
1772866858.543481542,46,0
1772866859.564264859,46,77
1772866860.585667564,46,448
1772866861.602087402,46,1004
1772866862.619060298,46,1218
1772866863.638168533,46,926
1772866864.662453603,46,1360
1772866865.675682147,46,1236
1772866866.692721072,46,818
1772866867.713214653,46,482
1772866868.726793190,46,0
1772866869.749335504,46,0
1772866870.771749146,46,0
1772866871.802222568,46,0
1772866872.825266942,45,16
1772866873.846795865,45,0
1772866874.872014864,45,0
1772866875.898169664,45,0
1772866876.932107869,45,0
1772866877.961191652,45,0
1772866878.989996400,45,0
1772866880.015088683,45,0
1772866881.045218278,45,0
1772866882.072896362,44,0
1772866883.094019732,44,0
1772866884.120723883,44,0
1772866885.149838971,44,0
1772866886.179790942,44,0
1772866887.195661582,44,0
1772866888.217854248,44,344
1772866889.238856568,44,711
1772866890.266554616,44,0
1772866891.292942803,44,0
1772866892.315840988,44,442
1772866893.360416328,44,780
1772866894.383480414,44,0
1772866895.414127868,44,458
1772866896.442600248,44,0
1772866897.474751939,44,0
1772866898.505116395,44,0
1772866899.528958531,44,0
1772866900.550717788,44,0
1772866901.579758896,44,533
1772866902.603086361,44,0
1772866903.624519431,44,0
1772866904.645891514,44,1203
1772866905.676453851,44,929
1772866906.701069916,44,1366
1772866907.736734883,44,109
1772866908.775031799,44,0
1772866909.800873754,44,0
1772866910.833828872,44,0
1772866911.875158585,44,88
1772866912.902987055,44,0
1772866913.926470201,44,0
1772866914.959559073,44,0
1772866915.983490265,44,682
1772866917.005913104,44,0
1772866918.025855033,44,0
1772866919.048051615,44,302
1772866920.070765538,44,901
1772866921.096346509,44,0
1772866922.116061645,44,0
1772866923.146997355,44,1333
1772866924.165242284,44,0
1772866925.210901193,44,0
1772866926.245412510,44,775
1772866927.268495035,44,0
1772866928.289194328,44,180
1772866929.312059025,44,249
1772866930.334548901,44,553
1772866931.358200883,44,0
1772866932.382296885,44,1
1772866933.411167507,44,0
