timestamp,tcp_inuse,tcp_mem_pages
1772867688.169306043,51,57
1772867689.208912534,51,57
1772867690.235864541,51,1002
1772867691.264038201,51,1004
1772867692.286695789,51,1171
1772867693.305676800,51,1027
1772867694.320604841,51,383
1772867695.337982577,51,0
1772867696.355842029,51,785
1772867697.382926621,51,357
1772867698.394130095,51,0
1772867699.417008006,51,0
1772867700.437652711,51,0
1772867701.461931956,51,0
1772867702.499863841,51,0
1772867703.520837133,51,0
1772867704.547081656,51,0
1772867705.581406139,51,0
1772867706.604807587,51,0
1772867707.626738054,51,0
1772867708.648087286,51,0
1772867709.673418372,51,0
1772867710.693223982,51,0
1772867711.723703244,51,0
1772867712.747019058,51,0
1772867713.772215101,51,0
1772867714.801410160,50,0
1772867715.841849104,50,74
1772867716.863952056,50,0
1772867717.887968581,50,0
1772867718.909351480,50,0
1772867719.931913659,50,190
1772867720.954984684,50,0
1772867721.993990680,50,337
1772867723.024790646,49,0
1772867724.060901244,49,32
1772867725.100937781,49,623
1772867726.129378406,49,23
1772867727.158602534,49,548
1772867728.228979198,49,867
1772867729.260415470,49,257
1772867730.285820696,49,0
1772867731.314978251,49,728
1772867732.337560980,49,0
1772867733.367605824,49,360
1772867734.398493483,49,0
1772867735.427820891,49,669
1772867736.456455586,49,14
1772867737.482447701,49,1374
1772867738.510509579,49,126
1772867739.539685907,49,396
1772867740.584861303,49,418
1772867741.616389458,49,0
1772867742.644824222,49,978
1772867743.677011777,49,0
1772867744.710812345,49,521
1772867745.748764696,49,0
1772867746.768872143,49,0
1772867747.797466044,49,321
1772867748.817876987,49,0
1772867749.847801440,49,0
1772867750.877402779,49,208
1772867751.897248355,49,590
1772867752.911906367,49,757
1772867753.936786773,49,407
1772867754.958160240,49,0
1772867755.997819896,49,0
1772867757.025422384,49,639
1772867758.050902678,49,334
1772867759.076558150,49,0
1772867760.106002703,49,0
1772867761.138794576,49,309
1772867762.167975037,49,123
1772867763.194200452,49,0
1772867764.226876064,49,1264
