timestamp,tcp_inuse,tcp_mem_pages
1772859768.187071371,47,0
1772859769.206762983,48,0
1772859770.236477452,48,0
1772859771.264966658,50,0
1772859772.284930817,49,699
1772859773.304794582,48,749
1772859774.328045033,48,0
1772859775.350731381,47,0
1772859776.365049202,47,0
1772859777.394605824,47,0
1772859778.420765266,47,0
1772859779.443590932,47,536
1772859780.461567958,47,0
1772859781.481530538,47,0
1772859782.499726948,47,0
1772859783.530877080,47,0
1772859784.550674438,47,0
1772859785.569587323,47,0
1772859786.590327623,47,0
1772859787.614944783,47,0
1772859788.636080642,47,0
1772859789.662561601,47,0
1772859790.683484639,47,0
1772859791.703515491,47,0
1772859792.731836890,47,0
1772859793.754304562,47,0
1772859794.774797810,47,0
1772859795.806394389,47,0
1772859796.828581028,47,0
1772859797.850399546,48,137
1772859798.869477061,48,162
1772859799.887743133,47,1014
1772859800.907733172,47,593
1772859801.942683161,47,32
1772859802.966548227,47,0
1772859803.988073231,47,2024
1772859805.009559683,47,0
1772859806.028592304,47,0
1772859807.048486633,47,589
1772859808.066539914,47,993
1772859809.090034219,47,0
1772859810.116930848,47,0
1772859811.146444616,47,0
1772859812.173861906,48,1354
1772859813.203090455,48,0
1772859814.222895984,48,0
1772859815.243216038,48,0
1772859816.261178598,48,0
1772859817.284599922,48,0
1772859818.306977369,48,0
1772859819.327056821,48,0
1772859820.352706215,48,0
1772859821.379728192,48,0
1772859822.403138454,48,1182
1772859823.431487368,48,0
1772859824.460040270,48,0
1772859825.485864697,48,0
1772859826.508287248,48,0
1772859827.541413644,48,0
1772859828.561905520,48,0
1772859829.576919798,48,728
1772859830.599072849,48,1262
1772859831.621103798,48,0
1772859832.647227134,48,494
1772859833.674531479,48,0
1772859834.712146169,48,1800
1772859835.739554312,48,387
1772859836.767858734,48,0
1772859837.793945129,48,87
1772859838.819993387,48,114
1772859839.839695515,48,408
1772859840.858220140,48,227
1772859841.879003555,48,0
1772859842.903543109,48,0
1772859843.927840893,48,0
