timestamp_ns,pid,comm,cpu,delay_us,event
8906795060516,499769,iperf3,4,788,switch
8907116261620,18,migration/0,0,6,switch
15:26:50
8907500871596,499770,iperf3,3,3,switch
8907687971333,499770,iperf3,3,4,switch
8907836384857,499770,iperf3,3,4,switch
8908027423891,499770,iperf3,3,4,switch
8908138174131,499770,iperf3,3,9,switch
8908251028649,15,rcu_preempt,5,6,switch
15:26:51
8908403526792,6201,language_server,3,4,switch
8908839019858,499770,iperf3,0,938,switch
8909213989376,5337,antigravity,1,5,switch
15:26:52
8909628927834,500282,bash,3,54,switch
8910021014866,500333,pool-tracker-mi,3,764,switch
8910338271177,499770,iperf3,4,9,switch
15:26:53
8910435456058,499770,iperf3,4,5,switch
8910537131244,499770,iperf3,4,6,switch
8910686587964,499770,iperf3,4,4,switch
8910795896984,499770,iperf3,4,8,switch
8910888316385,499770,iperf3,4,5,switch
8911010695556,6201,language_server,6,1,switch
8911110616943,6201,language_server,6,10,switch
8911196738057,499770,iperf3,6,4,switch
8911312561733,499770,iperf3,6,4,switch
15:26:54
8911436482950,499770,iperf3,6,9,switch
8911562581167,6201,language_server,0,3,switch
8911661740053,499770,iperf3,6,8,switch
8911832730650,499770,iperf3,6,8,switch
8911960503158,441402,kworker/u33:2,0,17,switch
8912054969033,499770,iperf3,6,4,switch
8912181039028,499770,iperf3,6,5,switch
8912288267800,499770,iperf3,6,4,switch
15:26:55
8912404138220,499770,iperf3,6,10,switch
8912664020905,15,rcu_preempt,7,4,switch
8912797565081,499770,iperf3,6,14,switch
8912912510750,499770,iperf3,6,9,switch
8913018131465,499770,iperf3,6,4,switch
8913109820900,19202,language_server,1,3,switch
8913204828316,499770,iperf3,6,4,switch
8913305353066,499770,iperf3,6,5,switch
15:26:56
8913419256066,5390,antigravity,5,23,switch
8913526389769,499770,iperf3,2,8,switch
8913629741144,499770,iperf3,2,4,switch
8913727756225,499770,iperf3,2,5,switch
8913840442318,499770,iperf3,2,8,switch
