timestamp,tcp_inuse,tcp_mem_pages
1772857038.216119123,50,0
1772857039.228591867,50,0
1772857040.263874364,50,0
1772857041.285669897,50,0
1772857042.313457055,50,0
1772857043.331628794,50,0
1772857044.353299443,50,0
1772857045.371676665,50,248
1772857046.388645640,50,1304
1772857047.407025451,52,1187
1772857048.426375105,53,231
1772857049.448956426,52,0
1772857050.475696978,52,0
1772857051.500479749,52,0
1772857052.522341885,52,0
1772857053.541375537,50,0
1772857054.559579132,50,0
1772857055.581457452,50,0
1772857056.602401552,50,0
1772857057.633347537,50,0
1772857058.653399534,50,0
1772857059.674080079,50,0
1772857060.695557903,50,0
1772857061.727248035,50,0
1772857062.746846494,51,0
1772857063.767882427,51,0
1772857064.790397285,52,0
1772857065.801566644,52,0
1772857066.822818865,52,598
1772857067.846761677,54,426
1772857068.872655237,54,396
1772857069.890135673,54,454
1772857070.915822572,54,163
1772857071.938449158,54,0
1772857072.969027915,54,0
1772857073.994272341,51,719
1772857075.018568362,50,0
1772857076.043162098,50,0
1772857077.065978569,50,327
1772857078.093250169,50,0
1772857079.118520951,50,206
1772857080.140004443,50,0
1772857081.159079445,50,0
1772857082.196149357,50,498
1772857083.219846745,50,417
1772857084.243105342,50,11
1772857085.266864175,50,1038
1772857086.291933187,50,506
1772857087.319742853,50,513
1772857088.350415686,50,565
1772857089.372199718,50,1808
1772857090.398337503,50,247
1772857091.429690434,50,422
1772857092.459807987,50,1401
1772857093.490430796,50,681
1772857094.523521571,50,0
1772857095.549900053,50,151
1772857096.574831003,50,0
1772857097.600040759,50,1149
1772857098.618173940,50,466
1772857099.645200837,50,1498
1772857100.674870363,50,392
1772857101.694960635,50,0
1772857102.720978248,50,539
1772857103.745457196,50,0
1772857104.769840508,50,249
1772857105.796272309,50,0
1772857106.818062386,50,0
1772857107.846478916,49,0
1772857108.867015362,49,1224
1772857109.898640934,49,0
1772857110.916841013,49,121
1772857111.939034599,49,797
1772857112.960237855,49,44
1772857113.999866615,49,0
