timestamp,retrans_segs,in_segs,out_segs
1772857038.209641677,294,272437,240937
1772857039.234605706,294,272504,241004
1772857040.278174579,294,272554,241054
1772857041.300044276,294,272600,241100
1772857042.339983450,294,272648,241148
1772857043.369171666,294,272689,241190
1772857044.389318747,294,272729,241230
1772857045.410243007,294,272761,241262
1772857046.429474487,294,272919,241466
1772857047.452648098,294,273157,241970
1772857048.475925955,299,273583,242647
1772857049.494412867,299,273708,242790
1772857050.517889853,299,273726,242808
1772857051.536534659,299,273740,242822
1772857052.560538460,299,273754,242836
1772857053.591075997,299,273769,242851
1772857054.622704541,299,273792,242876
1772857055.651430340,299,273808,242890
1772857056.692178036,299,273822,242904
1772857057.726665261,299,273836,242918
1772857058.752498831,299,273850,242933
1772857059.781767292,299,273869,242951
1772857060.807175013,299,273886,242968
1772857061.834964378,299,273902,242985
1772857062.858171413,299,273926,243011
1772857063.886364408,299,273950,243037
1772857064.914513425,299,273974,243062
1772857065.934058497,299,273994,243081
1772857066.956818517,299,274012,243099
1772857067.979761592,299,274043,243129
1772857069.005471547,299,274062,243148
1772857070.031739136,299,274080,243163
1772857071.058521239,299,274095,243177
1772857072.085042590,299,274119,243201
1772857073.113996928,299,274140,243224
1772857074.149118537,301,274210,243290
1772857075.170105046,301,274225,243306
1772857076.191870337,301,274241,243322
1772857077.221943238,301,274256,243337
1772857078.261754549,301,274263,243345
1772857079.291588375,301,274284,243366
1772857080.319506012,301,274305,243386
1772857081.345023589,301,274319,243400
1772857082.367583881,301,274333,243414
1772857083.390241295,301,274349,243430
1772857084.422144041,301,274363,243444
1772857085.450808664,301,274381,243463
1772857086.485035009,301,274396,243477
1772857087.509937951,301,274410,243491
1772857088.538957525,301,274420,243501
1772857089.562913028,301,274430,243512
1772857090.585831379,301,274451,243532
1772857091.612992663,301,274465,243546
1772857092.639712739,301,274480,243562
1772857093.673166939,301,274503,243585
1772857094.702419514,301,274521,243602
1772857095.726768136,301,274536,243616
1772857096.754949953,301,274552,243632
1772857097.779988631,301,274566,243646
1772857098.808112520,301,274580,243660
1772857099.832021391,301,274594,243674
1772857100.864835944,301,274608,243689
1772857101.883516552,301,274623,243703
1772857102.914088256,301,274637,243717
1772857103.944399499,301,274653,243734
1772857104.967740799,302,274684,243764
1772857105.992635958,302,274700,243779
1772857107.024099310,302,274715,243794
1772857108.050920349,302,274732,243812
1772857109.077870178,302,274747,243827
1772857110.099943415,302,274762,243842
1772857111.127242759,302,274777,243856
1772857112.147801697,302,274791,243870
1772857113.208574986,302,274805,243884
1772857114.229758646,302,274821,243900
