timestamp_ns,pid,comm,cpu,delay_us,event
7563957618784,5255,Compositor,1,5,switch
7564094238320,6204,language_server,1,3,switch
7564193828896,6201,language_server,1,1,switch
7564401959059,249,irq/133-SYNA328,3,2,switch
15:04:27
7564756274283,5098,antigravity,0,2,switch
7565041875463,383198,cpuUsage.sh,7,0,switch
7565171011680,387,z_null_int,7,2,switch
7565323589616,383311,iperf3,7,3,switch
7565566595461,383311,iperf3,1,4,switch
15:04:28
7565860764497,6201,language_server,5,0,switch
7566090560393,6084,antigravity,3,0,switch
7566241804996,249,irq/133-SYNA328,3,2,switch
7566428387291,5236,antigravity,7,2,switch
7566590459526,3432,gnome-shell,2,1,switch
15:04:29
7566801357628,5255,Compositor,7,8,switch
7566982345717,1293,irq/165-rtw88_p,0,3,switch
7567094233781,5255,Compositor,5,2,switch
7567265916493,383574,bash,4,2,switch
7567411503361,6201,language_server,4,1,switch
7567511060473,6201,language_server,5,1,switch
7567677694858,5236,antigravity,2,1,switch
15:04:30
7567907587424,383311,iperf3,0,2,switch
7568187077009,5255,Compositor,1,2,switch
7568344674423,383156,gdbus,5,1,switch
7568498048477,315837,kworker/7:0,7,4,switch
7568677585571,383311,iperf3,0,1,switch
15:04:31
7568985495811,5229,Chrome_ChildIOT,1,2,switch
7569104270806,5230,VizCompositorTh,7,3,switch
7569363558778,400,z_flush_int,4,2,switch
7569566095007,1293,irq/165-rtw88_p,0,3,switch
15:04:32
7569861182998,6203,language_server,4,2,switch
7570084048880,109,kworker/1:1H,1,4,switch
7570409549563,383042,tracker-extract,5,39,switch
7570633878436,5255,Compositor,4,2,switch
15:04:33
7570834823085,5113,Chrome_IOThread,7,1,switch
7571050134073,5098,antigravity,1,2,switch
7571293604791,6209,language_server,3,1,switch
7571464075820,383976,pool-tracker-mi,1,2,switch
15:04:34
7571786935970,3402,gdbus,3,1,switch
7572097312753,6201,language_server,7,1,switch
7572483676061,383061,bash,2,1,switch
7572565584818,383311,iperf3,2,1,switch
15:04:35
7573016400877,232999,kworker/0:0,0,5,switch
7573291590912,383311,iperf3,3,2,switch
7573548954267,384215,bash,4,2,switch
15:04:36
7573835597088,383311,iperf3,0,5,switch
7574044604712,383311,iperf3,1,1,switch
7574311370704,6201,language_server,1,0,switch
7574561270981,6201,language_server,5,2,switch
7574561271172,19202,language_server,1,2,switch
15:04:37
7574799588279,383311,iperf3,4,2,switch
7575108063277,3960,tracker-miner-f,0,2,switch
7575443982352,6209,language_server,0,2,switch
7575661418719,383042,tracker-extract,6,8,switch
15:04:38
7576073532907,384328,iperf3,6,2,switch
7576409531312,384328,iperf3,5,2,switch
7576682216176,383824,pool-tracker-mi,3,3,switch
15:04:39
7576969529504,384328,iperf3,5,2,switch
7577214861431,227768,kworker/u33:0,7,1,switch
7577509527305,384328,iperf3,6,1,switch
7577673220610,392,z_wr_int_0,6,0,switch
15:04:40
7577853770300,6065,antigravity,1,1,switch
7578098858553,6201,language_server,3,2,switch
7578331471108,3414,KMS thread,4,1,switch
7578675525978,384328,iperf3,7,1,switch
15:04:41
7578861626555,384329,iperf3,6,1,switch
7579137526354,384328,iperf3,6,1,switch
7579402738359,3432,gnome-shell,6,1,switch
15:04:42
7579760011718,328202,kworker/u32:0,1,2,switch
7579883598377,3384,gnome-shell,3,2,switch
7580145104059,5337,antigravity,7,1,switch
7580393884969,6201,language_server,3,0,switch
7580613529890,384328,iperf3,1,2,switch
15:04:43
7580828787785,383061,bash,7,1,switch
7581052597023,60,ksoftirqd/7,7,9,switch
7581335632826,384329,iperf3,7,2,switch
7581714154462,6201,language_server,6,1,switch
15:04:44
7581888836502,3960,tracker-miner-f,2,0,switch
7582037060576,5098,antigravity,7,1,switch
7582183563443,227768,kworker/u33:0,5,0,switch
7582391099239,3384,gnome-shell,7,2,switch
7582567596006,5255,Compositor,7,1,switch
15:04:45
7582749289347,5113,Chrome_IOThread,6,3,switch
7582843897342,6201,language_server,4,7,switch
7582995248223,384442,gdbus,6,29,switch
7583160903454,6201,language_server,0,1,switch
7583410680479,6201,language_server,4,1,switch
7583684539981,384328,iperf3,4,3,switch
15:04:46
7583830127388,5242,Chrome_ChildIOT,3,2,switch
7584059252034,383054,bpftrace,3,1,switch
7584311152606,6201,language_server,3,0,switch
7584586598915,54,ksoftirqd/6,6,23,switch
15:04:47
7584745930385,3384,gnome-shell,1,3,switch
7585077806952,384442,gdbus,3,16,switch
7585198305301,5140,antigravity,2,2,switch
7585380530558,384328,iperf3,2,2,switch
15:04:48
7585815358458,5098,antigravity,1,2,switch
7586005537092,384328,iperf3,7,4,switch
7586192529306,384328,iperf3,1,2,switch
7586647531117,384328,iperf3,7,2,switch
15:04:49
7587124138793,387,z_null_int,2,2,switch
7587290531629,384328,iperf3,7,2,switch
15:04:50
7587829530943,384328,iperf3,7,2,switch
7588106239041,6065,antigravity,0,2,switch
7588246996483,387,z_null_int,3,0,switch
15:04:51
7588769226599,6047,antigravity,6,1,switch
7589159010645,383054,bpftrace,1,9,switch
7589371527921,384328,iperf3,3,1,switch
15:04:52
7589892589831,54,ksoftirqd/6,6,9,switch
7590184550180,385643,pool-tracker-mi,2,2,switch
7590445530942,384328,iperf3,5,2,switch
15:04:53
7590943609231,385337,pool-tracker-ex,1,1,switch
7591252530026,384328,iperf3,0,2,switch
7591559588957,54,ksoftirqd/6,6,13,switch
15:04:54
7592095715809,59,migration/7,7,3,switch
7592375662408,385863,bash,1,27,switch
15:04:55
7592760603711,6201,language_server,4,2,switch
7593058611519,48,ksoftirqd/5,5,8,switch
7593413013356,15,rcu_preempt,4,1,switch
15:04:56
7593743526230,384328,iperf3,6,1,switch
7594173902931,175,kworker/2:1H,2,3,switch
7594480399498,3981,pool-tracker-mi,6,218,switch
15:04:57
7594844614782,6047,antigravity,6,1,switch
7595127557239,384328,iperf3,2,2,switch
7595359529544,384328,iperf3,2,2,switch
7595545009951,15,rcu_preempt,2,3,switch
15:04:58
7595919004894,6201,language_server,6,1,switch
7596183535389,384328,iperf3,4,2,switch
7596183535788,2060,rs:main Q:Reg,1,15,switch
7596476553898,384328,iperf3,0,27,switch
7596691530035,384328,iperf3,0,2,switch
15:04:59
7597095550173,14,ksoftirqd/0,0,9,switch
7597369207121,227768,kworker/u33:0,6,1,switch
7597627528689,384328,iperf3,3,1,switch
15:05:00
7597993974400,6201,language_server,1,1,switch
7598192530439,384328,iperf3,1,2,switch
7598493439473,6201,language_server,0,3,switch
7598710974590,6201,language_server,1,0,switch
15:05:01
7599111527077,384328,iperf3,6,1,switch
7599454275195,6201,language_server,5,1,switch
15:05:02
7599719773054,386479,pool-tracker-mi,1,1,switch
7600126595879,30,ksoftirqd/2,2,9,switch
7600467529852,384328,iperf3,6,2,switch
15:05:03
7600760832563,6201,language_server,0,1,switch
7601161527310,6201,language_server,0,1,switch
7601493664172,6201,language_server,6,0,switch
15:05:04
7601789296736,400,z_flush_int,5,3,switch
7602133523760,5255,Compositor,0,2,switch
7602462529660,384328,iperf3,0,2,switch
15:05:05
7602809752182,386808,bash,1,3,switch
7603120527546,384328,iperf3,7,1,switch
7603309159849,386844,z_wr_int_1,1,3,switch
7603622661511,227768,kworker/u33:0,3,1,switch
15:05:06
7603868718540,3977,gdbus,2,30,switch
7603868718639,3960,tracker-miner-f,3,1,switch
7604210764642,6201,language_server,5,0,switch
7604595529537,5337,antigravity,2,1,switch
15:05:07
7604897588068,386203,gdbus,3,26,switch
7605212059079,24,ksoftirqd/1,1,21,switch
7605593528358,384328,iperf3,2,1,switch
15:05:08
7605936971640,386203,gdbus,4,11,switch
7606215958279,3981,pool-tracker-mi,1,27,switch
7606584011736,1277,kworker/5:2,5,2,switch
15:05:09
7606968372800,387156,bash,5,0,switch
7607210688333,6201,language_server,6,3,switch
7607586149308,6201,language_server,3,1,switch
15:05:10
7607997019940,15,rcu_preempt,1,1,switch
7608203240917,5390,antigravity,5,1,switch
7608394459984,6201,language_server,7,1,switch
15:05:11
7608828072440,328203,kworker/u32:3,2,1,switch
7609084762980,3977,gdbus,2,1,switch
7609365530933,384328,iperf3,4,2,switch
15:05:12
7609784011705,232999,kworker/0:0,0,3,switch
7609784011558,291983,kworker/4:1,4,3,switch
7610106411537,387,z_null_int,6,1,switch
7610307583872,42,ksoftirqd/4,4,10,switch
15:05:13
7610767586997,387199,pool-tracker-ex,5,2,switch
7611141421249,6092,antigravity,1,1,switch
7611311258894,6201,language_server,1,2,switch
7611663534064,384328,iperf3,6,2,switch
15:05:14
7612105878854,6203,language_server,4,1,switch
7612250526344,384328,iperf3,5,1,switch
7612631539104,384328,iperf3,5,2,switch
15:05:15
7613066529856,384328,iperf3,6,2,switch
7613250330773,3977,gdbus,7,21,switch
7613511433107,6204,language_server,2,0,switch
15:05:16
7613894527626,384328,iperf3,1,1,switch
7614250087323,383061,bash,5,2,switch
7614416829332,5236,antigravity,5,2,switch
15:05:17
7614849211159,5136,ThreadPoolForeg,1,2,switch
7615248719750,387872,tr,0,3,switch
7615363531209,384328,iperf3,5,2,switch
15:05:18
7615794450709,6201,language_server,7,1,switch
7616217882623,232999,kworker/0:0,0,4,switch
7616382907867,392,z_wr_int_0,0,1,switch
15:05:19
7616760914654,6201,language_server,7,1,switch
7617185529815,384328,iperf3,0,2,switch
7617398614288,3140,dbus-daemon,2,27,switch
15:05:20
7617718897506,3960,tracker-miner-f,2,1,switch
7618137530079,384328,iperf3,6,2,switch
