timestamp,retrans_segs,in_segs,out_segs
1772858745.547782970,344,316964,291856
1772858746.578573889,344,316982,291874
1772858747.614156063,344,316999,291891
1772858748.688602476,344,317015,291907
1772858749.718305493,344,317032,291924
1772858750.732874378,344,317047,291939
1772858751.750224437,346,317098,291991
1772858752.769648526,348,317136,292028
1772858753.785561778,348,317179,292070
1772858754.804541950,348,317216,292105
1772858755.826469103,348,317231,292120
1772858756.845937135,348,317251,292140
1772858757.868815028,348,317266,292155
1772858758.895272289,348,317290,292179
1772858759.920052203,348,317304,292193
1772858760.943752678,348,317318,292207
1772858761.967744694,348,317332,292221
1772858762.992843434,348,317346,292235
1772858764.022301577,348,317360,292249
1772858765.045854965,348,317374,292263
1772858766.068386898,348,317390,292279
1772858767.094032221,348,317405,292295
1772858768.115551848,348,317421,292312
1772858769.137835526,348,317444,292336
1772858770.155681613,348,317470,292361
1772858771.177761496,348,317484,292375
1772858772.200528541,348,317503,292394
1772858773.223517497,348,317517,292408
1772858774.249919122,349,317534,292424
1772858775.272868014,349,317552,292441
1772858776.294234592,349,317567,292456
1772858777.314435300,349,317582,292471
1772858778.338022709,349,317597,292486
1772858779.360438099,349,317614,292503
1772858780.385942314,349,317629,292518
1772858781.405794528,349,317646,292535
1772858782.428777590,349,317664,292554
1772858783.441720217,349,317681,292570
1772858784.469739080,349,317712,292601
1772858785.493772564,349,317735,292624
1772858786.525319231,349,317750,292639
1772858787.548794795,349,317766,292655
1772858788.571413514,349,317783,292672
1772858789.598670177,349,317798,292687
1772858790.634786021,350,317814,292702
1772858791.684380571,350,317829,292717
1772858792.705990600,350,317844,292732
1772858793.725740698,350,317859,292747
1772858794.749929563,350,317874,292762
1772858795.773136944,350,317891,292779
1772858796.791108124,350,317906,292794
1772858797.808653711,350,317923,292811
1772858798.834158802,350,317938,292826
1772858799.862115878,350,317958,292846
1772858800.880763524,350,317973,292861
1772858801.907111670,350,317987,292875
1772858802.933893674,350,318002,292890
1772858803.952099696,350,318016,292904
1772858804.978405759,350,318031,292919
1772858805.997323210,350,318047,292935
1772858807.025221289,350,318061,292949
1772858808.045936614,350,318075,292963
1772858809.073187838,350,318089,292977
1772858810.100338599,350,318103,292991
1772858811.119858684,350,318117,293005
1772858812.147107533,350,318141,293029
1772858813.164318335,351,318181,293066
1772858814.219118680,351,318227,293111
1772858815.246780637,351,318255,293139
1772858816.273461286,351,318270,293154
1772858817.297213633,351,318285,293169
1772858818.324584617,351,318300,293184
1772858819.355066430,352,318326,293209
1772858820.391455356,352,318341,293224
1772858821.429837855,352,318356,293239
