timestamp,tcp_inuse,tcp_mem_pages
1772858745.542812263,45,379
1772858746.563622231,45,379
1772858747.585121983,45,1006
1772858748.607398877,45,51
1772858749.621120057,45,784
1772858750.642730188,45,886
1772858751.659309108,47,79
1772858752.676409921,48,2139
1772858753.689223864,48,796
1772858754.708742052,47,780
1772858755.726334926,47,455
1772858756.746154989,47,1692
1772858757.770580391,47,42
1772858758.799188550,47,29
1772858759.822003174,47,0
1772858760.855671276,47,7
1772858761.878650740,47,0
1772858762.904928282,47,756
1772858763.928473307,47,751
1772858764.944792324,47,741
1772858765.961860436,47,220
1772858766.985508832,47,0
1772858768.007446814,48,200
1772858769.027444512,48,195
1772858770.045223275,47,126
1772858771.064887689,47,1116
1772858772.087497828,47,428
1772858773.108799689,47,891
1772858774.130353921,47,761
1772858775.151333975,47,1031
1772858776.185573264,47,1813
1772858777.203829073,47,689
1772858778.227324857,47,272
1772858779.252893005,47,1927
1772858780.278130203,47,440
1772858781.303765023,47,864
1772858782.321686575,47,728
1772858783.341424918,47,1468
1772858784.411750165,47,681
1772858785.432990016,47,1288
1772858786.464741172,47,858
1772858787.493829992,47,782
1772858788.520572122,47,1060
1772858789.544236687,47,54
1772858790.568618303,47,69
1772858791.594892328,47,312
1772858792.620899896,47,381
1772858793.641236634,47,172
1772858794.680408669,47,0
1772858795.696450648,47,0
1772858796.716413642,47,1218
1772858797.734194510,47,374
1772858798.762482958,47,143
1772858799.786460965,47,947
1772858800.820472907,47,542
1772858801.839825779,47,1253
1772858802.857972526,47,878
1772858803.873160751,47,0
1772858804.893833425,47,18
1772858805.910471483,47,422
1772858806.934402611,47,0
1772858807.954825531,47,1434
1772858808.987892178,47,367
1772858810.017741501,47,511
1772858811.041221065,47,2231
1772858812.064661712,47,278
1772858813.087737486,46,1101
1772858814.111784451,46,810
1772858815.124865638,46,159
1772858816.143686410,46,628
1772858817.173553100,46,272
1772858818.194484485,46,73
1772858819.211845641,46,0
1772858820.235644513,46,146
1772858821.269590386,46,0
