timestamp,tcp_inuse,tcp_mem_pages
1772852799.650955099,47,0
1772852800.663177836,47,0
1772852801.669371449,47,578
1772852802.676359404,47,1085
1772852803.682160359,47,2137
1772852804.687142212,47,879
1772852805.691728275,47,405
1772852806.696565882,47,1228
1772852807.703076683,47,927
1772852808.708229854,47,252
1772852809.713458440,47,988
1772852810.718511378,47,921
1772852811.724354214,47,0
1772852812.736165985,47,0
1772852813.746439150,47,0
1772852814.759974155,47,0
1772852815.775126558,47,0
1772852816.790981401,47,0
1772852817.802629915,47,124
1772852818.813444950,47,0
1772852819.825770654,47,1442
1772852820.838086591,47,1356
1772852821.852456989,47,627
1772852822.871484723,47,943
1772852823.887977820,47,1548
1772852824.909234388,47,1491
1772852825.932006080,47,813
1772852826.945772080,47,230
1772852827.959450928,47,551
1772852828.975800543,47,329
1772852829.994242394,47,1472
1772852831.012795086,47,1098
1772852832.029362639,47,162
1772852833.044174997,47,937
1772852834.054992790,48,432
1772852835.065602525,48,156
1772852836.079440636,47,807
1772852837.099354524,47,775
1772852838.110375655,47,0
1772852839.125791315,47,436
1772852840.141669165,47,649
1772852841.163553834,47,692
1772852842.184470796,47,1173
1772852843.198235619,47,0
1772852844.214696908,47,0
1772852845.226453332,47,0
1772852846.237179370,47,686
1772852847.251212793,47,904
1772852848.262714298,47,448
1772852849.274404966,48,0
1772852850.288092917,47,395
1772852851.299028592,47,194
1772852852.312485890,47,481
1772852853.328026957,47,763
1772852854.347151504,47,200
1772852855.362520542,47,1025
1772852856.374941856,47,474
1772852857.388839606,47,762
1772852858.401628724,47,375
1772852859.414231342,47,2719
1772852860.427120876,47,226
1772852861.439955022,47,703
1772852862.453189297,47,0
1772852863.465728775,47,356
1772852864.477713565,49,1384
1772852865.492878360,52,2186
1772852866.508892592,52,923
1772852867.526925206,53,1577
1772852868.540681356,55,91
1772852869.555468181,54,0
1772852870.570874196,53,427
1772852871.585100708,53,261
1772852872.601819227,52,1420
1772852873.613470249,50,663
1772852874.624212137,49,176
