timestamp,tcp_inuse,tcp_mem_pages
1772852204.243643842,39,0
1772852205.252865834,39,0
1772852206.257535702,39,0
1772852207.262404984,39,0
1772852208.266197329,39,0
1772852209.269669202,39,0
1772852210.273392876,39,210
1772852211.277164154,43,425
1772852212.281415027,44,308
1772852213.284958274,44,219
1772852214.288837664,44,94
1772852215.292965471,43,211
1772852216.297016684,43,0
1772852217.303725869,43,0
1772852218.311487907,43,0
1772852219.318492003,43,0
1772852220.325992990,43,0
1772852221.332647063,43,0
1772852222.342143639,43,0
1772852223.369489129,43,0
1772852224.392804547,43,0
1772852225.406836492,43,0
1772852226.420006538,43,0
1772852227.430281732,43,0
1772852228.440165282,43,0
1772852229.453575134,43,79
1772852230.463860772,43,0
1772852231.479398170,43,0
1772852232.494042121,43,0
1772852233.505219159,43,0
1772852234.518997589,43,0
1772852235.531778345,43,0
1772852236.545630098,43,0
1772852237.558795753,43,0
1772852238.570730844,43,0
1772852239.585778943,43,0
1772852240.595827166,43,0
1772852241.607060786,43,0
1772852242.621295331,43,0
1772852243.632904233,43,0
1772852244.644502775,43,0
1772852245.664184441,43,0
1772852246.677756739,43,0
1772852247.689134650,43,0
1772852248.700826686,44,0
1772852249.715462385,43,0
1772852250.727164411,43,0
1772852251.739061363,43,0
1772852252.751124868,43,0
1772852253.769052769,43,0
1772852254.781293425,43,0
1772852255.791930712,43,0
1772852256.801869450,43,0
1772852257.818039291,43,0
1772852258.827555613,43,0
1772852259.837725774,43,0
1772852260.851777327,43,0
1772852261.868679581,43,0
1772852262.880371834,43,0
1772852263.891744565,44,0
1772852264.904984494,45,20
1772852265.916071988,45,0
1772852266.927118154,45,0
1772852267.936121225,45,0
1772852268.949910211,46,0
1772852269.964321785,46,0
1772852270.980636859,46,0
1772852272.001456023,46,0
1772852273.011957009,46,0
1772852274.023628268,45,0
1772852275.033231835,43,0
1772852276.047495556,43,0
1772852277.059987312,44,0
1772852278.070633167,44,0
1772852279.081895070,44,0
