timestamp,retrans_segs,in_segs,out_segs
1772855652.131767647,259,240548,205145
1772855653.180400461,259,240562,205159
1772855654.198718077,259,240580,205177
1772855655.212919169,259,240594,205191
1772855656.235989834,259,240616,205216
1772855657.259304695,259,240635,205234
1772855658.290411541,259,240650,205249
1772855659.317418377,259,240663,205262
1772855660.333680608,259,240678,205277
1772855661.350905291,259,240693,205292
1772855662.376587077,259,240710,205309
1772855663.398287618,259,240726,205325
1772855664.421738409,259,240759,205358
1772855665.445971703,259,240775,205374
1772855666.467523211,259,240790,205389
1772855667.491781050,259,240805,205404
1772855668.518867188,259,240820,205419
1772855669.542727133,259,240835,205434
1772855670.564036314,259,240852,205451
1772855671.587023260,259,240868,205467
1772855672.608969806,259,240882,205481
1772855673.629658123,259,240904,205503
1772855674.650875374,259,240918,205517
1772855675.669084196,259,240938,205537
1772855676.688932372,259,240959,205558
1772855677.710789678,259,240974,205573
1772855678.750546638,259,240989,205588
1772855679.777062488,259,241005,205604
1772855680.804428071,259,241024,205623
1772855681.830234088,259,241038,205637
1772855682.862456372,259,241052,205651
1772855683.883529362,259,241066,205665
1772855684.908876225,259,241081,205680
1772855685.930856248,259,241095,205694
1772855686.955013361,259,241109,205708
1772855687.982192251,259,241123,205722
1772855689.020190395,259,241137,205736
1772855690.042063798,259,241151,205750
1772855691.064056037,259,241166,205765
1772855692.090063170,259,241186,205785
1772855693.115850445,259,241202,205802
1772855694.136433418,260,241262,205859
1772855695.164323170,260,241276,205873
1772855696.218035289,260,241291,205888
1772855697.242792477,260,241305,205902
1772855698.267593118,260,241319,205916
1772855699.291626960,260,241339,205936
1772855700.318722976,260,241355,205952
1772855701.340074916,260,241371,205968
1772855702.359178615,260,241385,205982
1772855703.379160280,260,241399,205996
1772855704.410452860,260,241421,206018
1772855705.432982058,260,241435,206032
1772855706.457033768,260,241449,206046
1772855707.479029923,260,241467,206064
1772855708.503290247,260,241482,206079
1772855709.528725465,260,241499,206096
1772855710.551998941,260,241513,206110
1772855711.576241320,261,241530,206126
1772855712.602475638,261,241545,206141
1772855713.634533674,261,241560,206156
1772855714.666449936,261,241578,206173
1772855715.694793974,261,241593,206188
1772855716.717591124,261,241615,206210
1772855717.744423917,261,241630,206225
1772855718.768783115,261,241645,206240
1772855719.799050614,261,241660,206255
1772855720.821869590,261,241675,206270
1772855721.845797545,261,241690,206285
1772855722.882824095,262,241708,206303
1772855723.908047139,262,241728,206323
1772855724.931055797,262,241760,206355
1772855725.957205247,262,241774,206369
1772855726.977002878,262,241789,206384
1772855727.995779789,262,241803,206398
