timestamp_ns,pid,comm,cpu,delay_us,event
6426898926054,4350,kubelet,5,41,switch
6427041358776,4304,containerd,5,54,switch
6427140994925,26141,kube-controller,2,5,switch
6427298127736,26390,coredns,5,8,switch
6427438871180,4791,kube-apiserver,6,5,switch
6427546859196,4791,kube-apiserver,6,6,switch
6427671739417,4791,kube-apiserver,6,8,switch
09:24:14
6427827952019,4791,kube-apiserver,6,59,switch
6427933606824,161403,iperf3,3,25,switch
6428070246374,26815,antigravity,6,36,switch
6428181220444,4783,etcd,6,8,switch
6428318407383,4794,kube-apiserver,6,44,switch
6428508806553,4823,etcd,6,6,switch
6428654776367,4798,etcd,1,20,switch
09:24:15
6428840722911,4805,kube-apiserver,1,7,switch
6428971132615,4793,kube-apiserver,1,7,switch
6429116104904,161144,bash,7,5,switch
6429220091838,26140,kube-controller,5,84,switch
6429382145197,13499,kubelet,6,7,switch
6429508919628,26140,kube-controller,7,6,switch
6429647556918,4807,kube-apiserver,6,25,switch
09:24:16
6429798872198,7413,kindnetd,1,6,switch
6429949221745,4357,kubelet,6,9,switch
6430088279296,161403,iperf3,0,8,switch
6430233609291,27099,language_server,6,7,switch
6430341291934,4791,kube-apiserver,6,11,switch
6430427811877,4375,kubelet,5,6,switch
6430587667661,9363,language_server,3,8,switch
6430701163899,26913,antigravity,3,20,switch
09:24:17
6430863090388,1313,irq/165-rtw88_p,0,7,switch
6430948082775,4387,kubelet,3,1201,switch
6431006962261,36,ksoftirqd/3,3,7,switch
6431124609231,26844,antigravity,3,5,switch
6431248747870,396,z_wr_int_0,5,5,switch
6431370130512,161402,iperf3,6,6,switch
6431462158790,4791,kube-apiserver,3,45,switch
6431558301643,26912,antigravity,4,5,switch
6431663900150,4090,containerd,3,362,switch
09:24:18
6431778638625,161402,iperf3,7,6,switch
6431895124250,4783,etcd,7,215,switch
6432029492333,26912,antigravity,6,67,switch
6432160540826,4791,kube-apiserver,7,22,switch
6432309610808,27096,language_server,6,3,switch
6432438019709,18581,kworker/0:2,0,6,switch
6432594735000,161402,iperf3,3,39,switch
6432706129810,18622,kworker/7:1,7,35,switch
09:24:19
6432823737940,26852,antigravity,6,10,switch
6432871557467,4793,kube-apiserver,7,15,switch
6432936025097,36,ksoftirqd/3,3,4,switch
6433046014234,4235,containerd,1,4,switch
6433161038290,26136,coredns,5,20,switch
6433255883678,161402,iperf3,7,6,switch
6433377517779,4350,kubelet,1,7,switch
6433480580208,26844,antigravity,0,16,switch
6433569750630,161402,iperf3,7,6,switch
6433679629127,4118,containerd,1,21,switch
09:24:20
6433819742605,161402,iperf3,4,6,switch
6433952411206,26844,antigravity,4,23,switch
6434070596108,26852,antigravity,4,12,switch
6434219421649,2605,containerd,0,10,switch
6434383753637,4090,containerd,1,5,switch
6434564987533,26178,kube-controller,7,15,switch
6434710701094,4235,containerd,0,4,switch
09:24:21
6434818041899,161402,iperf3,1,38,switch
6434913414634,161402,iperf3,1,6,switch
6435027162440,161144,bash,1,7,switch
6435126579685,36,ksoftirqd/3,3,10,switch
6435238388066,4783,etcd,3,35,switch
6435329874905,36,ksoftirqd/3,3,15,switch
6435395601418,161024,z_wr_int_0,0,4,switch
6435492358520,1313,irq/165-rtw88_p,0,42,switch
6435591750176,161402,iperf3,0,6,switch
6435691680856,4506,containerd-shim,0,6,switch
6435724964443,6221,containerd-shim,6,14,switch
09:24:22
6435791502245,26912,antigravity,3,4,switch
6435895108311,4791,kube-apiserver,6,157,switch
6435978366526,161402,iperf3,1,6,switch
6436070251759,26815,antigravity,3,16,switch
6436173766651,161144,bash,3,2517,switch
6436253803542,26143,kube-controller,3,12,switch
6436344299305,161402,iperf3,3,6,switch
6436415520721,36,ksoftirqd/3,3,7,switch
6436553026653,26141,kube-controller,6,5,switch
6436649474647,161402,iperf3,3,6,switch
6436715724523,4237,containerd,5,6,switch
6436772168132,26913,antigravity,4,6,switch
09:24:23
6436867378130,42,ksoftirqd/4,4,5,switch
6436965707907,161402,iperf3,4,7,switch
6437059202919,161402,iperf3,4,6,switch
6437180306566,161402,iperf3,4,71,switch
6437280836208,161402,iperf3,3,6,switch
6437357886712,4235,containerd,3,23,switch
6437445123264,9356,language_server,4,18,switch
6437527450879,4791,kube-apiserver,5,5,switch
6437609657746,162375,memcslap,6,8,switch
6437649482452,162370,memcslap,6,8,switch
6437682682477,162369,memcslap,6,8,switch
6437715595765,162367,memcslap,3,8,switch
6437750397717,162371,memcslap,2,4,switch
09:24:24
6437779618556,162363,memcslap,3,306,switch
6437807585228,162375,memcslap,2,3,switch
6437836898372,162376,memcslap,6,9,switch
6437865870580,162383,memcslap,3,8,switch
6437893459434,162383,memcslap,3,145,switch
6437919558556,162375,memcslap,2,76,switch
6437946332874,162379,memcslap,2,3,switch
6437973754926,162363,memcslap,3,8,switch
6438002805664,162385,memcslap,0,4,switch
6438032997841,162361,memcslap,3,108,switch
6438062622178,26178,kube-controller,6,17,switch
6438093612677,162363,memcslap,3,11,switch
6438124390685,27096,language_server,3,14,switch
6438152816689,162366,memcslap,6,178,switch
6438181080144,162365,memcslap,2,4,switch
6438211572789,161137,bpftrace,6,15,switch
6438239692911,162376,memcslap,6,9,switch
6438267409250,162364,memcslap,0,11,switch
6438295018123,162377,memcslap,4,2366,switch
6438321940347,162374,memcslap,6,8,switch
6438350465130,162362,memcslap,2,5,switch
6438380232484,161144,bash,5,4,switch
6438409372698,162366,memcslap,6,8,switch
6438438789342,162367,memcslap,7,4,switch
6438466973513,162378,memcslap,6,7,switch
6438492611419,162357,memcslap,1,5,switch
6438522650830,162372,memcslap,3,7,switch
6438549084505,162381,memcslap,0,172,switch
6438588133506,26913,antigravity,4,17,switch
6438625246398,162376,memcslap,3,9,switch
6438652330780,162365,memcslap,2,3,switch
6438679521318,162378,memcslap,6,7,switch
6438708230703,162383,memcslap,7,6,switch
6438735774122,162381,memcslap,0,7,switch
6438767465611,162376,memcslap,3,5,switch
09:24:25
6438797671479,162378,memcslap,6,8,switch
6438826735165,162387,memcslap,3,5,switch
6438860552475,4825,kube-apiserver,6,20,switch
6438887226679,162358,memcslap,0,15,switch
6438914619362,162387,memcslap,3,15,switch
