timestamp,tcp_inuse,tcp_mem_pages
1772855313.277792104,46,0
1772855314.299750862,46,0
1772855315.318612031,47,280
1772855316.359909523,46,889
1772855317.384563079,46,1167
1772855318.404809286,46,516
1772855319.426240370,46,354
1772855320.451662390,46,0
1772855321.470415629,46,160
1772855322.491755119,46,740
1772855323.527341604,46,0
1772855324.554493340,46,302
1772855325.576307691,46,0
1772855326.596383768,46,0
1772855327.624169777,46,0
1772855328.644031453,46,0
1772855329.666438055,46,0
1772855330.690653618,46,0
1772855331.711979025,46,0
1772855332.727333701,46,0
1772855333.749941316,46,0
1772855334.774144195,46,0
1772855335.795065297,46,0
1772855336.815875067,46,0
1772855337.839076514,46,0
1772855338.859873281,46,911
1772855339.885571146,46,963
1772855340.907762789,46,861
1772855341.935776410,46,48
1772855342.954066007,46,526
1772855343.980531040,46,583
1772855345.002743066,46,0
1772855346.034979831,46,75
1772855347.053196672,46,143
1772855348.077289436,46,665
1772855349.109636689,46,0
1772855350.132290111,46,0
1772855351.152076382,46,0
1772855352.171116136,46,454
1772855353.197839067,46,0
1772855354.217683025,46,0
1772855355.236987682,46,0
1772855356.255246094,46,0
1772855357.278653211,46,0
1772855358.303150440,46,214
1772855359.323601893,46,40
1772855360.347540439,46,0
1772855361.367929714,46,681
1772855362.394945068,45,0
1772855363.425931983,45,0
1772855364.455656593,45,573
1772855365.478846858,45,46
1772855366.502000421,45,0
1772855367.527335092,45,0
1772855368.550008915,45,0
1772855369.574173433,45,0
1772855370.596589635,45,0
1772855371.623533508,45,127
1772855372.646087526,45,283
1772855373.671166186,45,0
1772855374.693958585,45,80
1772855375.721600854,45,1413
1772855376.748152452,45,0
1772855377.771195608,45,0
1772855378.789775121,45,0
1772855379.803029192,45,0
1772855380.833450697,45,367
1772855381.857579801,45,0
1772855382.876666255,45,0
1772855383.904768183,45,330
1772855384.924714111,45,279
1772855385.950013112,45,0
1772855386.975081140,45,0
1772855388.002535488,45,0
1772855389.022706416,45,844
