timestamp,retrans_segs,in_segs,out_segs
1772865277.788440586,568,467611,458133
1772865278.806152200,568,467625,458147
1772865279.829787529,568,467651,458173
1772865280.853826553,568,467664,458186
1772865281.885124029,568,467678,458200
1772865282.912312109,568,467692,458214
1772865283.940354952,568,467708,458230
1772865284.967959893,568,467723,458245
1772865285.988249565,568,467741,458263
1772865287.015957691,568,467755,458277
1772865288.037761401,568,467765,458287
1772865289.063159131,568,467779,458301
1772865290.092511594,568,467797,458319
1772865291.113558962,568,467811,458333
1772865292.137813483,569,467834,458355
1772865293.170926323,569,467852,458373
1772865294.192225468,569,467901,458421
1772865295.212521005,569,467916,458436
1772865296.237425669,569,467930,458450
1772865297.273545677,569,467944,458464
1772865298.300663084,569,467958,458478
1772865299.328427153,569,467978,458498
1772865300.348051652,569,467994,458514
1772865301.365432093,569,468008,458528
1772865302.416095192,569,468022,458542
1772865303.442484732,569,468038,458558
1772865304.462296508,569,468054,458574
1772865305.496814845,569,468069,458589
1772865306.520384207,569,468087,458607
1772865307.579632134,569,468104,458625
1772865308.603026340,569,468121,458641
1772865309.709617344,570,468143,458662
1772865310.756371890,570,468160,458679
1772865311.772977054,570,468178,458697
1772865312.792978025,570,468192,458711
1772865313.822780233,571,468206,458724
1772865314.847008237,571,468230,458747
1772865315.884771995,571,468245,458762
1772865316.907447910,571,468260,458777
1772865317.929170529,571,468279,458796
1772865318.950640916,571,468294,458811
1772865320.020056160,571,468309,458826
1772865321.050733331,571,468325,458841
1772865322.075804340,571,468341,458857
1772865323.107519288,571,468357,458873
1772865324.130458269,571,468386,458902
1772865325.156516958,571,468404,458920
1772865326.190030459,571,468418,458934
1772865327.226724136,571,468432,458948
1772865328.257559157,571,468446,458962
1772865329.288123452,571,468460,458976
1772865330.308073625,571,468476,458992
1772865331.332951051,571,468490,459006
1772865332.365191424,571,468508,459024
1772865333.392958400,571,468524,459040
1772865334.420071388,571,468538,459054
1772865335.449201705,571,468552,459068
1772865336.487625432,571,468570,459086
1772865337.524604271,571,468587,459103
1772865338.555378071,571,468602,459118
1772865339.578993258,571,468618,459134
1772865340.601352450,571,468641,459157
1772865341.627515497,571,468656,459172
1772865342.654012740,571,468675,459191
1772865343.677920764,571,468691,459207
1772865344.704657673,571,468706,459222
1772865345.730501206,571,468720,459236
1772865346.756783586,571,468734,459250
1772865347.780673677,572,468756,459270
1772865348.812844754,572,468770,459284
1772865349.836887675,572,468784,459298
1772865350.864928413,572,468798,459312
1772865351.894379872,572,468864,459385
1772865352.927002642,572,468880,459400
1772865353.955434688,572,468922,459440
