timestamp,tcp_inuse,tcp_mem_pages
1772859079.129699945,42,660
1772859080.143685801,42,660
1772859081.166584683,42,1402
1772859082.193471844,42,1476
1772859083.217098964,42,609
1772859084.240852710,42,98
1772859085.263637846,42,1280
1772859086.285922277,42,1194
1772859087.310611340,42,0
1772859088.328659351,42,945
1772859089.348756628,42,92
1772859090.367742715,42,0
1772859091.389911388,42,0
1772859092.420713859,42,0
1772859093.448765985,42,218
1772859094.464841563,42,0
1772859095.488032094,42,197
1772859096.520629116,42,699
1772859097.540321549,42,952
1772859098.563703207,42,694
1772859099.584768815,42,688
1772859100.604086201,42,678
1772859101.626971808,43,672
1772859102.656004703,43,153
1772859103.679751394,42,403
1772859104.702676162,42,395
1772859105.725928602,42,131
1772859106.755900459,42,423
1772859107.776776507,42,1058
1772859108.802915635,42,0
1772859109.823346679,42,159
1772859110.843291368,42,180
1772859111.865042339,47,128
1772859112.892760577,47,718
1772859113.918692997,47,859
1772859114.939081698,46,503
1772859115.960414295,46,694
1772859116.980492681,46,383
1772859118.017048406,46,992
1772859119.037807026,46,507
1772859120.057184640,46,856
1772859121.072976442,46,370
1772859122.098967900,46,345
1772859123.121429617,46,489
1772859124.139754440,46,1103
1772859125.161740847,46,1753
1772859126.182655232,46,582
1772859127.209791973,46,346
1772859128.231436805,46,0
1772859129.253214301,46,169
1772859130.283568127,46,873
1772859131.304469270,46,320
1772859132.325898929,46,246
1772859133.340838687,46,0
1772859134.362648241,46,19
1772859135.387454929,46,235
1772859136.411466790,46,1471
1772859137.432554838,46,795
1772859138.453515865,46,360
1772859139.470766000,46,349
1772859140.497019743,46,743
1772859141.524172451,46,161
1772859142.543915681,46,631
1772859143.563131687,46,357
1772859144.584485039,46,427
1772859145.608562018,46,473
1772859146.627825905,46,145
1772859147.653973434,46,445
1772859148.680947888,47,543
1772859149.699497679,46,186
1772859150.721848472,46,615
1772859151.740878398,46,693
1772859152.762021246,46,822
1772859153.779925905,46,1581
1772859154.803801382,46,1370
