timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,steal
1772864227.540496995,cpu0,440855,606,399629,376792,2827,0,189716,0
1772864227.540496995,cpu1,446892,634,402662,373225,2742,0,188251,0
1772864227.540496995,cpu2,418084,471,466058,327666,2488,0,183890,0
1772864227.540496995,cpu3,437401,470,454759,323890,2675,0,184707,0
1772864227.540496995,cpu4,457825,1127,400854,353666,2620,0,203787,0
1772864227.540496995,cpu5,461431,638,395595,365575,2624,0,190912,0
1772864227.540496995,cpu6,452976,283,398134,356014,2602,0,209466,0
1772864227.540496995,cpu7,445942,401,399245,359277,3000,0,206152,0
1772864228.550804126,cpu0,440913,606,399664,376799,2827,0,189716,0
1772864228.550804126,cpu1,446921,634,402687,373269,2742,0,188251,0
1772864228.550804126,cpu2,418117,471,466114,327676,2488,0,183890,0
1772864228.550804126,cpu3,437494,470,454767,323890,2675,0,184707,0
1772864228.550804126,cpu4,457919,1127,400859,353667,2621,0,203787,0
1772864228.550804126,cpu5,461459,638,395661,365580,2625,0,190912,0
1772864228.550804126,cpu6,453007,283,398173,356043,2602,0,209466,0
1772864228.550804126,cpu7,445986,401,399289,359290,3000,0,206152,0
1772864229.557287634,cpu0,440930,606,399678,376864,2829,0,189716,0
1772864229.557287634,cpu1,446941,634,402705,373326,2745,0,188251,0
1772864229.557287634,cpu2,418147,471,466124,327730,2490,0,183890,0
1772864229.557287634,cpu3,437581,470,454773,323896,2676,0,184707,0
1772864229.557287634,cpu4,458015,1127,400861,353669,2621,0,203787,0
1772864229.557287634,cpu5,461459,638,395761,365580,2625,0,190912,0
1772864229.557287634,cpu6,453036,283,398192,356092,2605,0,209467,0
1772864229.557287634,cpu7,445998,401,399299,359361,3002,0,206152,0
1772864230.564143466,cpu0,440938,606,399733,376871,2829,0,189744,0
1772864230.564143466,cpu1,446946,634,402781,373332,2746,0,188264,0
1772864230.564143466,cpu2,418248,471,466124,327730,2490,0,183890,0
1772864230.564143466,cpu3,437595,470,454793,323953,2677,0,184712,0
1772864230.564143466,cpu4,458079,1127,400883,353680,2621,0,203791,0
1772864230.564143466,cpu5,461461,638,395860,365580,2625,0,190912,0
1772864230.564143466,cpu6,453135,283,398193,356092,2605,0,209467,0
1772864230.564143466,cpu7,446013,401,399320,359414,3003,0,206157,0
1772864231.571674102,cpu0,440964,606,399768,376899,2830,0,189754,0
1772864231.571674102,cpu1,446960,634,402830,373349,2746,0,188282,0
1772864231.571674102,cpu2,418310,471,466141,327748,2490,0,183893,0
1772864231.571674102,cpu3,437635,470,454814,323989,2677,0,184715,0
1772864231.571674102,cpu4,458153,1127,400909,353680,2621,0,203791,0
1772864231.571674102,cpu5,461500,638,395909,365592,2625,0,190912,0
1772864231.571674102,cpu6,453188,283,398202,356126,2605,0,209468,0
1772864231.571674102,cpu7,446020,401,399373,359441,3003,0,206169,0
1772864232.580371676,cpu0,440989,606,399777,376961,2830,0,189754,0
1772864232.580371676,cpu1,446963,634,402899,373349,2746,0,188312,0
1772864232.580371676,cpu2,418371,471,466146,327781,2490,0,183893,0
1772864232.580371676,cpu3,437637,470,454895,323996,2677,0,184726,0
1772864232.580371676,cpu4,458222,1127,400941,353680,2621,0,203791,0
1772864232.580371676,cpu5,461601,638,395909,365592,2625,0,190912,0
1772864232.580371676,cpu6,453224,283,398209,356182,2605,0,209468,0
1772864232.580371676,cpu7,446028,401,399388,359513,3003,0,206171,0
1772864233.586749206,cpu0,441000,606,399788,377035,2830,0,189754,0
1772864233.586749206,cpu1,446984,634,402910,373413,2746,0,188314,0
1772864233.586749206,cpu2,418376,471,466190,327816,2490,0,183908,0
1772864233.586749206,cpu3,437645,470,454937,324024,2677,0,184746,0
1772864233.586749206,cpu4,458280,1127,400984,353680,2621,0,203791,0
1772864233.586749206,cpu5,461690,638,395912,365601,2625,0,190912,0
1772864233.586749206,cpu6,453325,283,398209,356182,2605,0,209468,0
1772864233.586749206,cpu7,446033,401,399462,359523,3003,0,206182,0
1772864234.593271875,cpu0,441004,606,399829,377058,2830,0,189784,0
1772864234.593271875,cpu1,447007,634,402937,373454,2746,0,188321,0
1772864234.593271875,cpu2,418379,471,466260,327830,2490,0,183921,0
1772864234.593271875,cpu3,437651,470,454946,324103,2677,0,184747,0
1772864234.593271875,cpu4,458336,1127,401028,353680,2621,0,203791,0
1772864234.593271875,cpu5,461773,638,395916,365611,2625,0,190913,0
1772864234.593271875,cpu6,453426,283,398209,356182,2605,0,209468,0
1772864234.593271875,cpu7,446040,401,399476,359598,3003,0,206183,0
1772864235.598456799,cpu0,441009,606,399873,377101,2830,0,189791,0
1772864235.598456799,cpu1,447013,634,402965,373508,2746,0,188331,0
1772864235.598456799,cpu2,418385,471,466308,327853,2490,0,183942,0
1772864235.598456799,cpu3,437659,470,454975,324159,2677,0,184750,0
1772864235.598456799,cpu4,458420,1127,401045,353680,2621,0,203791,0
1772864235.598456799,cpu5,461874,638,395916,365611,2625,0,190913,0
1772864235.598456799,cpu6,453526,283,398209,356182,2605,0,209468,0
1772864235.598456799,cpu7,446051,401,399511,359648,3003,0,206186,0
1772864236.604948833,cpu0,441013,606,399922,377120,2830,0,189818,0
1772864236.604948833,cpu1,447023,634,402975,373582,2746,0,188334,0
1772864236.604948833,cpu2,418403,471,466328,327908,2490,0,183948,0
1772864236.604948833,cpu3,437663,470,455051,324172,2677,0,184758,0
1772864236.604948833,cpu4,458519,1127,401046,353680,2621,0,203791,0
1772864236.604948833,cpu5,461975,638,395916,365611,2625,0,190913,0
1772864236.604948833,cpu6,453619,283,398209,356189,2605,0,209468,0
1772864236.604948833,cpu7,446056,401,399541,359708,3003,0,206189,0
1772864237.611982110,cpu0,441016,606,399971,377158,2830,0,189827,0
1772864237.611982110,cpu1,447033,634,402990,373649,2746,0,188341,0
1772864237.611982110,cpu2,418407,471,466379,327927,2490,0,183973,0
1772864237.611982110,cpu3,437670,470,455079,324230,2677,0,184760,0
1772864237.611982110,cpu4,458571,1127,401095,353680,2621,0,203791,0
1772864237.611982110,cpu5,462075,638,395916,365611,2625,0,190913,0
1772864237.611982110,cpu6,453720,283,398209,356189,2605,0,209468,0
1772864237.611982110,cpu7,446064,401,399578,359757,3003,0,206193,0
1772864238.618507281,cpu0,441023,606,400003,377197,2830,0,189848,0
1772864238.618507281,cpu1,447040,634,403021,373690,2746,0,188358,0
1772864238.618507281,cpu2,418409,471,466451,327940,2490,0,183985,0
1772864238.618507281,cpu3,437678,470,455097,324299,2677,0,184761,0
1772864238.618507281,cpu4,458625,1127,401141,353680,2621,0,203791,0
1772864238.618507281,cpu5,462176,638,395916,365611,2625,0,190913,0
1772864238.618507281,cpu6,453821,283,398209,356189,2605,0,209468,0
1772864238.618507281,cpu7,446072,401,399592,359830,3003,0,206194,0
1772864239.625030782,cpu0,441033,606,400043,377224,2830,0,189870,0
1772864239.625030782,cpu1,447071,634,403037,373731,2746,0,188368,0
1772864239.625030782,cpu2,418413,471,466526,327948,2490,0,183999,0
1772864239.625030782,cpu3,437717,470,455106,324347,2677,0,184764,0
1772864239.625030782,cpu4,458679,1127,401185,353683,2621,0,203791,0
1772864239.625030782,cpu5,462215,638,395931,365649,2625,0,190920,0
1772864239.625030782,cpu6,453921,283,398210,356189,2605,0,209468,0
1772864239.625030782,cpu7,446090,401,399604,359898,3003,0,206195,0
1772864240.632787996,cpu0,441129,606,400047,377224,2830,0,189870,0
1772864240.632787996,cpu1,447169,634,403040,373731,2746,0,188368,0
1772864240.632787996,cpu2,418427,471,466549,327972,2490,0,184035,0
1772864240.632787996,cpu3,437738,470,455150,324364,2677,0,184772,0
1772864240.632787996,cpu4,458701,1127,401238,353691,2621,0,203803,0
1772864240.632787996,cpu5,462232,638,395968,365652,2625,0,190962,0
1772864240.632787996,cpu6,454022,283,398210,356189,2605,0,209468,0
1772864240.632787996,cpu7,446110,401,399653,359904,3003,0,206217,0
1772864241.645455269,cpu0,441227,606,400050,377224,2830,0,189871,0
1772864241.645455269,cpu1,447267,634,403043,373731,2746,0,188368,0
1772864241.645455269,cpu2,418446,471,466588,327988,2490,0,184055,0
1772864241.645455269,cpu3,437757,470,455197,324369,2677,0,184798,0
1772864241.645455269,cpu4,458716,1127,401270,353694,2622,0,203852,0
1772864241.645455269,cpu5,462257,638,396009,365666,2625,0,190978,0
1772864241.645455269,cpu6,454123,283,398210,356189,2605,0,209468,0
1772864241.645455269,cpu7,446135,401,399711,359911,3004,0,206221,0
1772864242.655442221,cpu0,441292,606,400063,377225,2830,0,189893,0
1772864242.655442221,cpu1,447296,634,403079,373757,2746,0,188372,0
1772864242.655442221,cpu2,418463,471,466620,327993,2490,0,184100,0
1772864242.655442221,cpu3,437780,470,455251,324376,2677,0,184811,0
1772864242.655442221,cpu4,458798,1127,401284,353696,2622,0,203854,0
1772864242.655442221,cpu5,462356,638,396011,365666,2625,0,190978,0
1772864242.655442221,cpu6,454190,283,398230,356198,2605,0,209469,0
1772864242.655442221,cpu7,446153,401,399751,359918,3004,0,206254,0
1772864243.667101023,cpu0,441316,606,400100,377228,2830,0,189929,0
1772864243.667101023,cpu1,447313,634,403122,373760,2746,0,188409,0
1772864243.667101023,cpu2,418485,471,466652,328001,2490,0,184138,0
1772864243.667101023,cpu3,437804,470,455306,324384,2677,0,184816,0
1772864243.667101023,cpu4,458899,1127,401284,353696,2622,0,203854,0
1772864243.667101023,cpu5,462457,638,396011,365666,2625,0,190978,0
1772864243.667101023,cpu6,454285,283,398235,356198,2605,0,209469,0
1772864243.667101023,cpu7,446176,401,399807,359929,3004,0,206258,0
