timestamp,retrans_segs,in_segs,out_segs
1772864227.540287753,519,443578,431813
1772864228.551720367,519,443591,431826
1772864229.564150205,519,443608,431843
1772864230.572946422,519,443625,431860
1772864231.586968458,519,443639,431874
1772864232.597221123,519,443653,431888
1772864233.608856625,519,443667,431902
1772864234.618349812,519,443684,431918
1772864235.627250272,519,443698,431932
1772864236.635447844,519,443712,431946
1772864237.644332294,519,443726,431960
1772864238.652878103,519,443740,431974
1772864239.663924462,519,443754,431988
1772864240.673442833,519,443768,432002
1772864241.697543818,519,443782,432016
1772864242.719348834,519,443798,432032
1772864243.739566945,519,443816,432050
1772864244.758360772,519,443846,432081
1772864245.780239223,519,443862,432097
1772864246.794692727,519,443878,432113
1772864247.806157660,519,443893,432128
1772864248.819871556,519,443911,432146
1772864249.841603691,519,443927,432162
1772864250.868982525,519,443941,432176
1772864251.892787147,519,443955,432190
1772864252.914042425,519,443977,432212
1772864253.941743178,519,443991,432226
1772864254.963591875,519,444005,432240
1772864256.000080192,519,444021,432256
1772864257.023165444,519,444035,432270
1772864258.044531020,519,444049,432284
1772864259.061616415,519,444065,432300
1772864260.082886530,519,444080,432315
1772864261.100583560,519,444096,432331
1772864262.132390701,519,444111,432346
1772864263.151542268,519,444126,432361
1772864264.179434183,519,444150,432387
1772864265.197379609,519,444172,432409
1772864266.225684088,519,444190,432427
1772864267.245074474,519,444206,432443
1772864268.271208916,519,444236,432471
1772864269.292224634,519,444254,432489
1772864270.308085126,519,444275,432510
1772864271.324756188,519,444303,432539
1772864272.340621408,519,444325,432561
1772864273.376515274,519,444353,432592
1772864274.398994942,519,444410,432647
1772864275.418899813,519,444427,432665
1772864276.447901386,520,444467,432712
1772864277.459797221,520,444483,432729
1772864278.477897907,520,444500,432746
1772864279.502825505,520,444524,432770
1772864280.529526056,520,444541,432787
1772864281.549613715,520,444558,432804
1772864282.572250260,520,444580,432826
1772864283.591596363,520,444594,432840
1772864284.610434656,520,444608,432854
1772864285.633519506,520,444622,432868
1772864286.651937675,520,444638,432884
1772864287.674043379,520,444652,432898
1772864288.692666022,520,444666,432912
1772864289.708148159,520,444682,432928
1772864290.738791978,520,444696,432942
1772864291.766770965,520,444711,432957
1772864292.798837271,520,444725,432971
1772864293.829918805,521,444740,432986
1772864294.847507783,521,444759,433003
1772864295.860624166,521,444774,433018
1772864296.880563383,521,444789,433033
1772864297.897753753,521,444804,433048
1772864298.919339633,521,444819,433063
1772864299.943408078,521,444834,433078
1772864300.960453858,521,444849,433093
1772864301.981584895,521,444864,433108
1772864303.004224779,521,444883,433127
